Municípios;Código municipal;UF;% do total geral
Cunhataí;4204756;SC;45,95
Cuparaque;3120839;MG;85,82
Cupira;2605004;PE;93,78
Curaçá;2909901;BA;77,24
Curimatá;2203206;PI;68,74
Curionópolis;1502772;PA;64,26
Curitiba;4106902;PR;97,66
Curitibanos;4204806;SC;86,06
Curiúva;4107009;PR;73,67
Currais;2203230;PI;84,83
Currais Novos;2403103;RN;81,1
Curral de Cima;2505279;PB;59,07
Curral de Dentro;3120870;MG;74,19
Curral Novo do Piauí;2203271;PI;28,51
Curral Velho;2505303;PB;63,06
Curralinho;1502806;PA;12,43
Curralinhos;2203255;PI;88,97
Curuá;1502855;PA;70,23
Curuçá;1502905;PA;87,78
Cururupu;2103703;MA;75,81
Curvelândia;5103437;MT;27,3
Curvelo;3120904;MG;89,52
Custódia;2605103;PE;53,6
Cutias;1600212;AP;84,95
Damianópolis;5206701;GO;72,79
Damião;2505352;PB;1,68
Damolândia;5206800;GO;81,01
Darcinópolis;1706506;TO;75,98
Dário Meira;2910008;BA;66,04
Datas;3121001;MG;72,11
David Canabarro;4306304;RS;58,69
Davinópolis;2103752;MA;93,67
Davinópolis;5206909;GO;78,65
Delfim Moreira;3121100;MG;43,46
Delfinópolis;3121209;MG;71,34
Delmiro Gouveia;2702405;AL;93,63
Delta;3121258;MG;95,02
Demerval Lobão;2203305;PI;87,22
Denise;5103452;MT;88,02
Deodápolis;5003454;MS;86,51
Deputado Irapuan Pinheiro;2304269;CE;71,35
Derrubadas;4306320;RS;72,81
Descalvado;3513702;SP;91,84
Descanso;4204905;SC;57,67
Descoberto;3121308;MG;79,35
Desterro;2505402;PB;60,1
Desterro de Entre Rios;3121407;MG;62,69
Desterro do Melo;3121506;MG;51
Dezesseis de Novembro;4306353;RS;97,35
Diadema;3513801;SP;99,84
Diamante;2505600;PB;69,67
Diamante D'Oeste;4107157;PR;71,01
Diamante do Norte;4107108;PR;87,44
Diamante do Sul;4107124;PR;59,51
Diamantina;3121605;MG;85,74
Diamantino;5103502;MT;81,62
Dianópolis;1707009;TO;85,85
Dias d'Ávila;2910057;BA;92,2
Dilermando de Aguiar;4306379;RS;34,26
Diogo de Vasconcelos;3121704;MG;54,94
Dionísio;3121803;MG;80,97
Dionísio Cerqueira;4205001;SC;80,39
Diorama;5207105;GO;69,23
Dirce Reis;3513850;SP;86,76
Dirceu Arcoverde;2203354;PI;30,34
Divina Pastora;2802007;SE;88,37
Divinésia;3121902;MG;70,8
Divino;3122009;MG;61,18
Divino das Laranjeiras;3122108;MG;80,01
Divino de São Lourenço;3201803;ES;46,95
Divinolândia;3513900;SP;68,42
Divinolândia de Minas;3122207;MG;82,13
Divinópolis;3122306;MG;96,38
Divinópolis de Goiás;5208301;GO;83,95
Divinópolis do Tocantins;1707108;TO;59,93
Divisa Alegre;3122355;MG;97,24
Divisa Nova;3122405;MG;85,47
Divisópolis;3122454;MG;78,9
Dobrada;3514007;SP;97,59
Dois Córregos;3514106;SP;95,99
Dois Irmãos;4306403;RS;92,16
Dois Irmãos das Missões;4306429;RS;92,73
Dois Irmãos do Buriti;5003488;MS;72,75
Dois Irmãos do Tocantins;1707207;TO;46,77
Dois Lajeados;4306452;RS;61,07
Dois Riachos;2702504;AL;41,62
Dois Vizinhos;4107207;PR;82,22
Dolcinópolis;3514205;SP;90,64
Dom Aquino;5103601;MT;81
Dom Basílio;2910107;BA;64,73
Dom Bosco;3122470;MG;72,19
Dom Cavati;3122504;MG;85,92
Dom Eliseu;1502939;PA;79,74
Dom Expedito Lopes;2203404;PI;89,26
Dom Feliciano;4306502;RS;27,69
Dom Inocêncio;2203453;PI;15,39
Dom Joaquim;3122603;MG;71,64
Dom Macedo Costa;2910206;BA;76,63
Dom Pedrito;4306601;RS;91,1
Dom Pedro;2103802;MA;77,75
Dom Pedro de Alcântara;4306551;RS;86,29
Dom Silvério;3122702;MG;79,56
Dom Viçoso;3122801;MG;76,15
Domingos Martins;3201902;ES;34,87
Domingos Mourão;2203420;PI;50,99
Dona Emma;4205100;SC;55,12
Dona Euzébia;3122900;MG;86
Dona Francisca;4306700;RS;62,14
Dona Inês;2505709;PB;0,47
Dores de Campos;3123007;MG;91,18
Dores de Guanhães;3123106;MG;65,54
Dores do Indaiá;3123205;MG;94,09
Dores do Rio Preto;3202009;ES;56,86
Dores do Turvo;3123304;MG;44,44
Doresópolis;3123403;MG;83,71
Dormentes;2605152;PE;30,64
Douradina;4107256;PR;90,12
Douradina;5003504;MS;73,66
Dourado;3514304;SP;94,91
Douradoquara;3123502;MG;79,14
Dourados;5003702;MS;83,16
Doutor Camargo;4107306;PR;89,99
Doutor Maurício Cardoso;4306734;RS;92,2
Doutor Pedrinho;4205159;SC;58,69
Doutor Ricardo;4306759;RS;83,8
Doutor Severiano;2403202;RN;69,13
Doutor Ulysses;4128633;PR;35,41
Doverlândia;5207253;GO;71,92
Dracena;3514403;SP;96,01
Duartina;3514502;SP;88,68
Duas Barras;3301603;RJ;70,34
Duas Estradas;2505808;PB;78,73
Dueré;1707306;TO;63,04
Dumont;3514601;SP;97,79
Duque Bacelar;2103901;MA;38,76
Duque de Caxias;3301702;RJ;59,29
Durandé;3123528;MG;44,11
Echaporã;3514700;SP;85,55
Ecoporanga;3202108;ES;68,93
Edealina;5207352;GO;74,7
Edéia;5207402;GO;84,67
Eirunepé;1301407;AM;40,84
Eldorado;3514809;SP;57,24
Eldorado;5003751;MS;88,98
Eldorado do Carajás;1502954;PA;42,47
Eldorado do Sul;4306767;RS;78,52
Elesbão Veloso;2203503;PI;80,05
Elias Fausto;3514908;SP;84,98
Eliseu Martins;2203602;PI;92,63
Elisiário;3514924;SP;93,33
Elísio Medrado;2910305;BA;73,81
Elói Mendes;3123601;MG;84,75
Emas;2505907;PB;76,18
Embaúba;3514957;SP;87,83
Embu das Artes;3515004;SP;98,39
Embu-Guaçu;3515103;SP;78,98
Emilianópolis;3515129;SP;88,53
Encantado;4306809;RS;87,31
Encanto;2403301;RN;69,83
Encruzilhada;2910404;BA;65,21
Encruzilhada do Sul;4306908;RS;72,99
Enéas Marques;4107405;PR;62,35
Engenheiro Beltrão;4107504;PR;90,89
Engenheiro Caldas;3123700;MG;69,71
Engenheiro Coelho;3515152;SP;73,58
Engenheiro Navarro;3123809;MG;69,15
Engenheiro Paulo de Frontin;3301801;RJ;49,61
Engenho Velho;4306924;RS;96,83
Entre Folhas;3123858;MG;74,2
Entre Rios;2910503;BA;73,64
Entre Rios;4205175;SC;33,33
Entre Rios de Minas;3123908;MG;82,5
Entre Rios do Oeste;4107538;PR;96,03
Entre Rios do Sul;4306957;RS;73,05
Entre-Ijuís;4306932;RS;75,99
Envira;1301506;AM;16,77
Epitaciolândia;1200252;AC;61,94
Equador;2403400;RN;74,18
Erebango;4306973;RS;71,56
Erechim;4307005;RS;95,98
Ereré;2304277;CE;72,46
Érico Cardoso;2900504;BA;57,58
Ermo;4205191;SC;43,63
Ernestina;4307054;RS;91,44
Erval Grande;4307203;RS;66,46
Erval Seco;4307302;RS;88,42
Erval Velho;4205209;SC;73,3
Ervália;3124005;MG;62,17
Escada;2605202;PE;78,17
Esmeralda;4307401;RS;69,55
Esmeraldas;3124104;MG;83,3
Espera Feliz;3124203;MG;64,58
Esperança;2506004;PB;16,68
Esperança do Sul;4307450;RS;84,01
Esperança Nova;4107520;PR;75,6
Esperantina;1707405;TO;62,49
Esperantina;2203701;PI;78,53
Esperantinópolis;2104008;MA;82,74
Espigão Alto do Iguaçu;4107546;PR;50,87
Espigão D'Oeste;1100098;RO;44,87
Espinosa;3124302;MG;83,59
Espírito Santo;2403509;RN;57,07
Espírito Santo do Dourado;3124401;MG;50,26
Espírito Santo do Pinhal;3515186;SP;91,28
Espírito Santo do Turvo;3515194;SP;86,17
Esplanada;2910602;BA;79,19
Espumoso;4307500;RS;86,54
Estação;4307559;RS;85,82
Estância;2802106;SE;82,07
Estância Velha;4307609;RS;69,35
Esteio;4307708;RS;96,92
Estiva;3124500;MG;58,15
Estiva Gerbi;3557303;SP;90,95
Estreito;2104057;MA;74,43
Estrela;4307807;RS;95,88
Estrela d'Oeste;3515202;SP;85,62
Estrela Dalva;3124609;MG;92,57
Estrela de Alagoas;2702553;AL;35,97
Estrela do Indaiá;3124708;MG;84,45
Estrela do Norte;3515301;SP;80,84
Estrela do Norte;5207501;GO;78,01
Estrela do Sul;3124807;MG;80,42
Estrela Velha;4307815;RS;85,87
Euclides da Cunha;2910701;BA;74,99
Euclides da Cunha Paulista;3515350;SP;69,92
Eugênio de Castro;4307831;RS;83,18
Eugenópolis;3124906;MG;77
Eunápolis;2910727;BA;85,73
Eusébio;2304285;CE;78,17
Ewbank da Câmara;3125002;MG;70,73
Extrema;3125101;MG;81,33
Extremoz;2403608;RN;87,84
Exu;2605301;PE;42,06
Fagundes;2506103;PB;45,11
Fagundes Varela;4307864;RS;60,93
Faina;5207535;GO;55,01
Fama;3125200;MG;69,59
Faria Lemos;3125309;MG;74,2
Farias Brito;2304301;CE;75,88
Faro;1503002;PA;78,67
Farol;4107553;PR;67,37
Farroupilha;4307906;RS;86,69
Fartura;3515400;SP;81,9
Fartura do Piauí;2203750;PI;23,35
Fátima;1707553;TO;70,18
Fátima;2910750;BA;90,43
Fátima do Sul;5003801;MS;82,17
Faxinal;4107603;PR;89,03
Faxinal do Soturno;4308003;RS;74,97
Faxinal dos Guedes;4205308;SC;80,97
Faxinalzinho;4308052;RS;69,72
Fazenda Nova;5207600;GO;66,9
Fazenda Rio Grande;4107652;PR;97,17
Fazenda Vilanova;4308078;RS;90,04
Feijó;1200302;AC;17,29
Feira da Mata;2910776;BA;70,45
Feira de Santana;2910800;BA;89,33
Feira Grande;2702603;AL;35,22
Feira Nova;2605400;PE;71,08
Feira Nova;2802205;SE;91,23
Feira Nova do Maranhão;2104073;MA;41,99
Felício dos Santos;3125408;MG;92,28
Felipe Guerra;2403707;RN;72,87
Felisburgo;3125606;MG;79,95
Felixlândia;3125705;MG;73,98
Feliz;4308102;RS;83,46
Feliz Deserto;2702702;AL;98,12
Feliz Natal;5103700;MT;73,37
Fênix;4107702;PR;85,79
Fernandes Pinheiro;4107736;PR;69,35
Fernandes Tourinho;3125804;MG;63,01
Fernando de Noronha;2605459;PE;94,42
Fernando Falcão;2104081;MA;72,11
Fernando Pedroza;2403756;RN;86,61
Fernando Prestes;3515608;SP;90,71
Fernandópolis;3515509;SP;96,63
Fernão;3515657;SP;60,69
Ferraz de Vasconcelos;3515707;SP;98,16
Ferreira Gomes;1600238;AP;61,75
Ferreiros;2605509;PE;76,56
Ferros;3125903;MG;41,16
Fervedouro;3125952;MG;51,53
Figueira;4107751;PR;91,99
Figueirão;5003900;MS;58,03
Figueirópolis;1707652;TO;63,45
Figueirópolis D'Oeste;5103809;MT;60,53
Filadélfia;1707702;TO;63,65
Filadélfia;2910859;BA;82,02
Firmino Alves;2910909;BA;95,33
Firminópolis;5207808;GO;85,67
Flexeiras;2702801;AL;54,75
Flor da Serra do Sul;4107850;PR;52,62
Flor do Sertão;4205357;SC;77,98
Flora Rica;3515806;SP;85,74
Floraí;4107801;PR;94,26
Florânia;2403806;RN;82,58
Floreal;3515905;SP;86,12
Flores;2605608;PE;49,83
Flores da Cunha;4308201;RS;85,53
Flores de Goiás;5207907;GO;33,23
Flores do Piauí;2203800;PI;79,64
Floresta;2605707;PE;73,78
Floresta;4107900;PR;96,98
Floresta Azul;2911006;BA;78,92
Floresta do Araguaia;1503044;PA;12,51
Floresta do Piauí;2203859;PI;88,28
Florestal;3126000;MG;81,25
Florestópolis;4108007;PR;93,81
Floriano;2203909;PI;88,41
Floriano Peixoto;4308250;RS;48,13
Florianópolis;4205407;SC;94,59
Flórida;4108106;PR;95,87
Flórida Paulista;3516002;SP;91,75
Florínea;3516101;SP;88,52
Fonte Boa;1301605;AM;70,89
Fontoura Xavier;4308300;RS;52,55
Formiga;3126109;MG;93,44
Formigueiro;4308409;RS;53,15
Formosa;5208004;GO;87,56
Formosa da Serra Negra;2104099;MA;44,34
Formosa do Oeste;4108205;PR;74,19
Formosa do Rio Preto;2911105;BA;71,51
Formosa do Sul;4205431;SC;55,36
Formoso;3126208;MG;69,75
Formoso;5208103;GO;79,02
Formoso do Araguaia;1708205;TO;64,21
Forquetinha;4308433;RS;88,9
Forquilha;2304350;CE;93,25
Forquilhinha;4205456;SC;88,19
Fortaleza;2304400;CE;90,74
Fortaleza de Minas;3126307;MG;73,53
Fortaleza dos Nogueiras;2104107;MA;55,87
Fortaleza dos Valos;4308458;RS;76,18
Fortim;2304459;CE;58,3
Fortuna;2104206;MA;88,16
Fortuna de Minas;3126406;MG;83,9
Foz do Iguaçu;4108304;PR;96,23
Foz do Jordão;4108452;PR;86,81
Fraiburgo;4205506;SC;84,79
Franca;3516200;SP;98,36
Francinópolis;2204006;PI;83,38
Francisco Alves;4108320;PR;86,45
Francisco Ayres;2204105;PI;93,63
Francisco Badaró;3126505;MG;53,32
Francisco Beltrão;4108403;PR;87,43
Francisco Dantas;2403905;RN;62,11
Francisco Dumont;3126604;MG;72,03
Francisco Macedo;2204154;PI;53,24
Francisco Morato;3516309;SP;97,97
Francisco Sá;3126703;MG;69,19
Francisco Santos;2204204;PI;60,74
Franciscópolis;3126752;MG;48,76
Franco da Rocha;3516408;SP;98,18
Frecheirinha;2304509;CE;76,94
Frederico Westphalen;4308508;RS;91,88
Frei Gaspar;3126802;MG;58,93
Frei Inocêncio;3126901;MG;78,78
Frei Lagonegro;3126950;MG;37,48
Frei Martinho;2506202;PB;65,99
Frei Miguelinho;2605806;PE;27,4
Frei Paulo;2802304;SE;86
Frei Rogério;4205555;SC;39,38
Fronteira;3127008;MG;86,71
Fronteira dos Vales;3127057;MG;64,91
Fronteiras;2204303;PI;68,42
Fruta de Leite;3127073;MG;62,18
Frutal;3127107;MG;88,58
Frutuoso Gomes;2404002;RN;76,78
Fundão;3202207;ES;83,77
Funilândia;3127206;MG;76,45
Gabriel Monteiro;3516507;SP;88,52
Gado Bravo;2506251;PB;0,4
Gália;3516606;SP;80,83
Galiléia;3127305;MG;73,49
Galinhos;2404101;RN;14,42
Galvão;4205605;SC;68,92
Gameleira;2605905;PE;64,15
Gameleira de Goiás;5208152;GO;50,08
Gameleiras;3127339;MG;75,9
Gandu;2911204;BA;80,39
Garanhuns;2606002;PE;85,87
Gararu;2802403;SE;71,61
Garça;3516705;SP;95,68
Garibaldi;4308607;RS;90,51
Garopaba;4205704;SC;76,16
Garrafão do Norte;1503077;PA;40,06
Garruchos;4308656;RS;89,39
Garuva;4205803;SC;74,79
Gaspar;4205902;SC;86,3
Gastão Vidigal;3516804;SP;90,05
Gaúcha do Norte;5103858;MT;69,14
Gaurama;4308706;RS;67,64
Gavião;2911253;BA;74,16
Gavião Peixoto;3516853;SP;95,06
Geminiano;2204352;PI;86,96
General Câmara;4308805;RS;78,88
General Carneiro;4108502;PR;79,01
General Carneiro;5103908;MT;53,93
General Maynard;2802502;SE;89,29
General Salgado;3516903;SP;90,84
General Sampaio;2304608;CE;85,91
Gentil;4308854;RS;92,41
Gentio do Ouro;2911303;BA;72,94
Getulina;3517000;SP;88,41
Getúlio Vargas;4308904;RS;89,84
Gilbués;2204402;PI;66,5
Girau do Ponciano;2702900;AL;48,57
Giruá;4309001;RS;86,66
Glaucilândia;3127354;MG;49,49
Glicério;3517109;SP;81,06
Glória;2911402;BA;74,45
Glória D'Oeste;5103957;MT;59,75
Glória de Dourados;5004007;MS;82,22
Glória do Goitá;2606101;PE;53,06
Glorinha;4309050;RS;55,43
Godofredo Viana;2104305;MA;83,66
Godoy Moreira;4108551;PR;65,29
Goiabeira;3127370;MG;84,05
Goiana;2606200;PE;47,03
Goianá;3127388;MG;74,89
Goianápolis;5208400;GO;84,16
Goiandira;5208509;GO;88,78
Goianésia;5208608;GO;75,55
Goianésia do Pará;1503093;PA;14,88
Goiânia;5208707;GO;95,41
Goianinha;2404200;RN;77,52
Goianira;5208806;GO;70,82
Goianorte;1708304;TO;38,32
Goiás;5208905;GO;74,72
Goiatins;1709005;TO;73,32
Goiatuba;5209101;GO;82,7
Goioerê;4108601;PR;93,4
Goioxim;4108650;PR;42,43
Gonçalves;3127404;MG;39,87
Gonçalves Dias;2104404;MA;70,24
Gongogi;2911501;BA;73,16
Gonzaga;3127503;MG;68,45
Gouveia;3127602;MG;83,76
Gouvelândia;5209150;GO;58,1
Governador Archer;2104503;MA;91,78
Governador Celso Ramos;4206009;SC;93,24
Governador Dix-Sept Rosado;2404309;RN;58,12
Governador Edison Lobão;2104552;MA;84,55
Governador Eugênio Barros;2104602;MA;89,05
Governador Jorge Teixeira;1101005;RO;2,01
Governador Lindenberg;3202256;ES;42,08
Governador Luiz Rocha;2104628;MA;94,19
Governador Mangabeira;2911600;BA;67,64
Governador Newton Bello;2104651;MA;57,7
Governador Nunes Freire;2104677;MA;64,58
Governador Valadares;3127701;MG;94,91
Graça;2304657;CE;63,87
Graça Aranha;2104701;MA;95,85
Gracho Cardoso;2802601;SE;92,58
Grajaú;2104800;MA;72,99
Gramado;4309100;RS;88,7
Gramado dos Loureiros;4309126;RS;92,25
Gramado Xavier;4309159;RS;48,95
Grandes Rios;4108700;PR;70,53
Granito;2606309;PE;53,17
Granja;2304707;CE;54,84
Granjeiro;2304806;CE;80,39
Grão Mogol;3127800;MG;44,72
Grão-Pará;4206108;SC;54,59
Gravatá;2606408;PE;83,61
Gravataí;4309209;RS;78,55
Gravatal;4206207;SC;56,98
Groaíras;2304905;CE;93,17
Grossos;2404408;RN;78,32
Grupiara;3127909;MG;84,9
Guabiju;4309258;RS;59,25
Guabiruba;4206306;SC;52,07
Guaçuí;3202306;ES;79,13
Guadalupe;2204501;PI;91,16
Guaíba;4309308;RS;91,78
Guaiçara;3517208;SP;91,62
Guaimbê;3517307;SP;89,51
Guaíra;3517406;SP;97,06
Guaíra;4108809;PR;92,3
Guairaçá;4108908;PR;85,19
Guaiúba;2304954;CE;87,06
Guajará;1301654;AM;37,64
Guajará-Mirim;1100106;RO;40,46
Guajeru;2911659;BA;58,99
Guamaré;2404507;RN;29,79
Guamiranga;4108957;PR;52,24
Guanambi;2911709;BA;85,88
Guanhães;3128006;MG;84,37
Guapé;3128105;MG;72,33
Guapiaçu;3517505;SP;92,82
Guapiara;3517604;SP;60,4
Guapimirim;3301850;RJ;63,54
Guapirama;4109005;PR;83,47
Guapó;5209200;GO;83,22
Guaporé;4309407;RS;92,87
Guaporema;4109104;PR;80,79
Guará;3517703;SP;89,21
Guarabira;2506301;PB;92,74
Guaraçaí;3517802;SP;83,65
Guaraci;3517901;SP;86,67
Guaraci;4109203;PR;84,3
Guaraciaba;3128204;MG;46,25
Guaraciaba;4206405;SC;53,76
Guaraciaba do Norte;2305001;CE;89,6
Guaraciama;3128253;MG;72,32
Guaraí;1709302;TO;88,27
Guaraíta;5209291;GO;61,99
Guaramiranga;2305100;CE;35,18
Guaramirim;4206504;SC;78,51
Guaranésia;3128303;MG;91,96
Guarani;3128402;MG;81,58
Guarani d'Oeste;3518008;SP;86,51
Guarani das Missões;4309506;RS;97,18
Guarani de Goiás;5209408;GO;48,89
Guaraniaçu;4109302;PR;60,88
Guarantã;3518107;SP;82,14
Guarantã do Norte;5104104;MT;74,09
Guarapari;3202405;ES;89,45
Guarapuava;4109401;PR;93,12
Guaraqueçaba;4109500;PR;31,04
Guarará;3128501;MG;90,35
Guararapes;3518206;SP;95,02
Guararema;3518305;SP;72,7
Guaratinga;2911808;BA;65,43
Guaratinguetá;3518404;SP;95,84
Guaratuba;4109609;PR;85,08
Guarda-Mor;3128600;MG;64,48
Guareí;3518503;SP;84,77
Guariba;3518602;SP;95,22
Guaribas;2204550;PI;55,52
Guarinos;5209457;GO;56,96
Guarujá;3518701;SP;94,24
Guarujá do Sul;4206603;SC;80,11
Guarulhos;3518800;SP;98,78
Guatambú;4206652;SC;48,78
Guatapará;3518859;SP;90,8
Guaxupé;3128709;MG;95,12
Guia Lopes da Laguna;5004106;MS;84,75
Guidoval;3128808;MG;73,66
Guimarães;2104909;MA;70,31
Guimarânia;3128907;MG;82,17
Guiratinga;5104203;MT;83,1
Guiricema;3129004;MG;55,54
Gurinhatã;3129103;MG;51,47
Gurinhém;2506400;PB;58,57
Gurjão;2506509;PB;69,69
Gurupá;1503101;PA;35,57
Gurupi;1709500;TO;89,87
Guzolândia;3518909;SP;89,45
Harmonia;4309555;RS;82,39
Heitoraí;5209606;GO;71,44
Heliodora;3129202;MG;78,68
Heliópolis;2911857;BA;68,01
Herculândia;3519006;SP;87,51
Herval;4307104;RS;72,26
Herval d'Oeste;4206702;SC;92,41
Herveiras;4309571;RS;59,98
Hidrolândia;2305209;CE;65,32
Hidrolândia;5209705;GO;49,69
Hidrolina;5209804;GO;73,47
Holambra;3519055;SP;78,44
Honório Serpa;4109658;PR;49,86
Horizonte;2305233;CE;75,01
Horizontina;4309605;RS;94,67
Hortolândia;3519071;SP;98,61
Hugo Napoleão;2204600;PI;88,29
Hulha Negra;4309654;RS;63,31
Humaitá;1301704;AM;73,64
Humaitá;4309704;RS;67,62
Humberto de Campos;2105005;MA;34,77
Iacanga;3519105;SP;91,33
Iaciara;5209903;GO;78,55
Iacri;3519204;SP;85,97
Iaçu;2911907;BA;83,12
Iapu;3129301;MG;64,16
Iaras;3519253;SP;66,33
Iati;2606507;PE;22,22
Ibaiti;4109708;PR;85,32
Ibarama;4309753;RS;24,77
Ibaretama;2305266;CE;54,89
Ibaté;3519303;SP;98,41
Ibateguara;2703007;AL;81,09
Ibatiba;3202454;ES;50,42
Ibema;4109757;PR;87,87
Ibertioga;3129400;MG;78,29
Ibiá;3129509;MG;83,71
Ibiaçá;4309803;RS;68,19
Ibiaí;3129608;MG;75,84
Ibiam;4206751;SC;39,66
Ibiapina;2305308;CE;58,56
Ibiara;2506608;PB;72,53
Ibiassucê;2912004;BA;62,56
Ibicaraí;2912103;BA;94,49
Ibicaré;4206801;SC;67,04
Ibicoara;2912202;BA;56,54
Ibicuí;2912301;BA;81,13
Ibicuitinga;2305332;CE;77,17
Ibimirim;2606606;PE;57,32
Ibipeba;2912400;BA;84,46
Ibipitanga;2912509;BA;58,28
Ibiporã;4109807;PR;98,51
Ibiquera;2912608;BA;77,6
Ibirá;3519402;SP;93,05
Ibiracatu;3129657;MG;83,6
Ibiraci;3129707;MG;78,48
Ibiraçu;3202504;ES;87,5
Ibiraiaras;4309902;RS;75,05
Ibirajuba;2606705;PE;56,99
Ibirama;4206900;SC;84,89
Ibirapitanga;2912707;BA;60,31
Ibirapuã;2912806;BA;62,16
Ibirapuitã;4309951;RS;78,11
Ibirarema;3519501;SP;93,42
Ibirataia;2912905;BA;76,35
Ibirité;3129806;MG;99,21
Ibirubá;4310009;RS;91,66
Ibitiara;2913002;BA;67,91
Ibitinga;3519600;SP;96,6
Ibitirama;3202553;ES;45,62
Ibititá;2913101;BA;95,29
Ibitiúra de Minas;3129905;MG;69,16
Ibituruna;3130002;MG;90,07
Ibiúna;3519709;SP;48,75
Ibotirama;2913200;BA;85,49
Icapuí;2305357;CE;85,54
Içara;4207007;SC;85,3
Icaraí de Minas;3130051;MG;72,74
Icaraíma;4109906;PR;81,29
Icatu;2105104;MA;29,46
Icém;3519808;SP;90,02
Ichu;2913309;BA;89,37
Icó;2305407;CE;73,46
Iconha;3202603;ES;65,67
Ielmo Marinho;2404606;RN;54,82
Iepê;3519907;SP;89,25
Igaci;2703106;AL;39,94
Igaporã;2913408;BA;80,35
Igaraçu do Tietê;3520004;SP;98,61
Igaracy;2502607;PB;79,33
Igarapava;3520103;SP;95,61
Igarapé;3130101;MG;94,94
Igarapé do Meio;2105153;MA;85,07
Igarapé Grande;2105203;MA;59,78
Igarapé-Açu;1503200;PA;72,04
Igarapé-Miri;1503309;PA;17,61
Igarassu;2606804;PE;66,52
Igaratá;3520202;SP;65,94
Igaratinga;3130200;MG;78,2
Igrapiúna;2913457;BA;50,04
Igreja Nova;2703205;AL;78,17
Igrejinha;4310108;RS;72,75
Iguaba Grande;3301876;RJ;96,61
Iguaí;2913507;BA;65,66
Iguape;3520301;SP;74,95
Iguaraçu;4110003;PR;94,28
Iguaracy;2606903;PE;51,53
Iguatama;3130309;MG;89,21
Iguatemi;5004304;MS;77,91
Iguatu;2305506;CE;86,37
Iguatu;4110052;PR;80,8
Ijaci;3130408;MG;84,62
Ijuí;4310207;RS;96,82
Ilha Comprida;3520426;SP;93,32
Ilha das Flores;2802700;SE;87,86
Ilha de Itamaracá;2607604;PE;66,73
Ilha Grande;2204659;PI;87,94
Ilha Solteira;3520442;SP;94,6
Ilhabela;3520400;SP;84,03
Ilhéus;2913606;BA;82,4
Ilhota;4207106;SC;53,28
Ilicínea;3130507;MG;76,91
Ilópolis;4310306;RS;76,41
Imaculada;2506707;PB;45,83
Imaruí;4207205;SC;48,21
Imbaú;4110078;PR;80,55
Imbé;4310330;RS;93,98
Imbé de Minas;3130556;MG;32,69
Imbituba;4207304;SC;78,85
Imbituva;4110102;PR;86,73
Imbuia;4207403;SC;34,6
Imigrante;4310363;RS;88,75
Imperatriz;2105302;MA;85,98
Inácio Martins;4110201;PR;70,25
Inaciolândia;5209937;GO;70,23
Inajá;2607000;PE;46,7
Inajá;4110300;PR;94,28
Inconfidentes;3130606;MG;58,2
Indaiabira;3130655;MG;57,14
Indaial;4207502;SC;91,41
Indaiatuba;3520509;SP;96,38
Independência;2305605;CE;59,6
Independência;4310405;RS;71,66
Indiana;3520608;SP;86,45
Indianópolis;3130705;MG;69,77
Indianópolis;4110409;PR;87,82
Indiaporã;3520707;SP;82,37
Indiara;5209952;GO;83,15
Indiaroba;2802809;SE;69
Indiavaí;5104500;MT;63,32
Ingá;2506806;PB;69,13
Ingaí;3130804;MG;67,95
Ingazeira;2607109;PE;46,99
Inhacorá;4310413;RS;94,63
Inhambupe;2913705;BA;83,26
Inhangapi;1503408;PA;65,23
Inhapi;2703304;AL;41,89
Inhapim;3130903;MG;51,58
Inhaúma;3131000;MG;84,63
Inhuma;2204709;PI;91,65
Inhumas;5210000;GO;86,6
Inimutaba;3131109;MG;81,53
Inocência;5004403;MS;68,82
Inúbia Paulista;3520806;SP;92,55
Iomerê;4207577;SC;43,62
Ipaba;3131158;MG;84,25
Ipameri;5210109;GO;85,51
Ipanema;3131208;MG;85,35
Ipanguaçu;2404705;RN;70,23
Ipaporanga;2305654;CE;72,67
Ipatinga;3131307;MG;90,09
Ipaumirim;2305704;CE;69,3
Ipaussu;3520905;SP;92,28
Ipê;4310439;RS;61,91
Ipecaetá;2913804;BA;67,28
Iperó;3521002;SP;86,26
Ipeúna;3521101;SP;92,31
Ipiaçu;3131406;MG;91,78
Ipiaú;2913903;BA;90,52
Ipiguá;3521150;SP;65,89
Ipira;4207601;SC;70,03
Ipirá;2914000;BA;72,45
Ipiranga;4110508;PR;46,3
Ipiranga de Goiás;5210158;GO;60,46
Ipiranga do Norte;5104526;MT;71,48
Ipiranga do Piauí;2204808;PI;87,92
Ipiranga do Sul;4310462;RS;35,85
Ipixuna;1301803;AM;63,3
Ipixuna do Pará;1503457;PA;77,11
Ipojuca;2607208;PE;52,86
Iporá;5210208;GO;90,87
Iporã;4110607;PR;90,16
Iporã do Oeste;4207650;SC;65,07
Iporanga;3521200;SP;56,89
Ipu;2305803;CE;71,36
Ipuã;3521309;SP;97,6
Ipuaçu;4207684;SC;46,04
Ipubi;2607307;PE;31,96
Ipueira;2404804;RN;93,05
Ipueiras;1709807;TO;57,02
Ipueiras;2305902;CE;88,86
Ipuiúna;3131505;MG;72,87
Ipumirim;4207700;SC;62,77
Ipupiara;2914109;BA;83,38
Iracema;1400282;RR;53,47
Iracema;2306009;CE;87,26
