Municípios;Código municipal;UF;% do total geral
Maurilândia do Tocantins;1712801;TO;70,54
Mauriti;2308104;CE;68,38
Maxaranguape;2407500;RN;91,02
Maximiliano de Almeida;4312203;RS;89,6
Mazagão;1600402;AP;72,54
Medeiros;3141306;MG;69,89
Medeiros Neto;2921104;BA;86,97
Medianeira;4115804;PR;97,25
Medicilândia;1504455;PA;43,48
Medina;3141405;MG;75,51
Meleiro;4210803;SC;86,17
Melgaço;1504505;PA;30,53
Mendes;3302809;RJ;99,39
Mendes Pimentel;3141504;MG;64,82
Mendonça;3529500;SP;96,8
Mercedes;4115853;PR;85,11
Mercês;3141603;MG;83,74
Meridiano;3529609;SP;94,5
Meruoca;2308203;CE;83,13
Mesópolis;3529658;SP;87,75
Mesquita;3141702;MG;66,47
Mesquita;3302858;RJ;99,5
Messias;2705200;AL;91,46
Messias Targino;2407609;RN;92,6
Miguel Alves;2206209;PI;32,86
Miguel Calmon;2921203;BA;74,45
Miguel Leão;2206308;PI;65,27
Miguel Pereira;3302908;RJ;99,33
Miguelópolis;3529708;SP;96,33
Milagres;2308302;CE;60,39
Milagres;2921302;BA;81,76
Milagres do Maranhão;2106672;MA;15,96
Milhã;2308351;CE;60,06
Milton Brandão;2206357;PI;37,65
Mimoso de Goiás;5213053;GO;52,35
Mimoso do Sul;3203403;ES;76,81
Minaçu;5213087;GO;87,96
Minador do Negrão;2705309;AL;53,92
Minas do Leão;4312252;RS;98,58
Minas Novas;3141801;MG;56,21
Minduri;3141900;MG;93,2
Mineiros;5213103;GO;94,78
Mineiros do Tietê;3529807;SP;98,7
Ministro Andreazza;1101203;RO;48,76
Mira Estrela;3530003;SP;91,71
Mirabela;3142007;MG;79,53
Miracatu;3529906;SP;86,96
Miracema;3303005;RJ;96,85
Miracema do Tocantins;1713205;TO;83,41
Mirador;2106706;MA;50,02
Mirador;4115903;PR;86,43
Miradouro;3142106;MG;79,95
Miraguaí;4312302;RS;67,85
Miraí;3142205;MG;91,72
Miraíma;2308377;CE;71,12
Miranda;5005608;MS;74,15
Miranda do Norte;2106755;MA;84,61
Mirandiba;2609303;PE;64
Mirandópolis;3530102;SP;94,2
Mirangaba;2921401;BA;82,86
Miranorte;1713304;TO;89,84
Mirante;2921450;BA;33,35
Mirante da Serra;1101302;RO;57,41
Mirante do Paranapanema;3530201;SP;65,57
Miraselva;4116000;PR;90,55
Mirassol;3530300;SP;99,12
Mirassol d'Oeste;5105622;MT;86,69
Mirassolândia;3530409;SP;90,64
Miravânia;3142254;MG;49,78
Mirim Doce;4210852;SC;90,35
Mirinzal;2106805;MA;60,23
Missal;4116059;PR;87,71
Missão Velha;2308401;CE;62,86
Mocajuba;1504604;PA;72,29
Mococa;3530508;SP;97,71
Modelo;4210902;SC;87,26
Moeda;3142304;MG;93
Moema;3142403;MG;95,5
Mogeiro;2509404;PB;68,18
Mogi das Cruzes;3530607;SP;98,93
Mogi Guaçu;3530706;SP;99,4
Mogi Mirim;3530805;SP;97,87
Moiporá;5213400;GO;78,95
Moita Bonita;2804102;SE;93,08
Moju;1504703;PA;43,35
Mojuí dos Campos;1504752;PA;43,54
Mombaça;2308500;CE;59,31
Mombuca;3530904;SP;98,05
Monção;2106904;MA;36,78
Monções;3531001;SP;95,62
Mondaí;4211009;SC;89,03
Mongaguá;3531100;SP;98,89
Monjolos;3142502;MG;65,46
Monsenhor Gil;2206407;PI;62,45
Monsenhor Hipólito;2206506;PI;67,6
Monsenhor Paulo;3142601;MG;83,59
Monsenhor Tabosa;2308609;CE;64,8
Montadas;2509503;PB;86,83
Montalvânia;3142700;MG;69,12
Montanha;3203502;ES;84,52
Montanhas;2407708;RN;86,4
Montauri;4312351;RS;97,2
Monte Alegre;1504802;PA;46,6
Monte Alegre;2407807;RN;88,83
Monte Alegre de Goiás;5213509;GO;56,7
Monte Alegre de Minas;3142809;MG;94,49
Monte Alegre de Sergipe;2804201;SE;70,77
Monte Alegre do Piauí;2206605;PI;42,53
Monte Alegre do Sul;3531209;SP;97,26
Monte Alegre dos Campos;4312377;RS;67,76
Monte Alto;3531308;SP;97,15
Monte Aprazível;3531407;SP;96,48
Monte Azul;3142908;MG;68,86
Monte Azul Paulista;3531506;SP;97,84
Monte Belo;3143005;MG;88,28
Monte Belo do Sul;4312385;RS;98,69
Monte Carlo;4211058;SC;93,5
Monte Carmelo;3143104;MG;94,48
Monte Castelo;3531605;SP;93,97
Monte Castelo;4211108;SC;88,27
Monte das Gameleiras;2407906;RN;77,89
Monte do Carmo;1713601;TO;52,31
Monte Formoso;3143153;MG;44,02
Monte Horebe;2509602;PB;62,68
Monte Mor;3531803;SP;98,73
Monte Negro;1101401;RO;47,83
Monte Santo;2921500;BA;50,76
Monte Santo de Minas;3143203;MG;93,74
Monte Santo do Tocantins;1713700;TO;56,35
Monte Sião;3143401;MG;97,34
Monteiro;2509701;PB;66,82
Monteiro Lobato;3531704;SP;96,43
Monteirópolis;2705408;AL;76,3
Montenegro;4312401;RS;99,42
Montes Altos;2107001;MA;56,65
Montes Claros;3143302;MG;96,24
Montes Claros de Goiás;5213707;GO;78,94
Montezuma;3143450;MG;54,57
Montividiu;5213756;GO;91,93
Montividiu do Norte;5213772;GO;48,15
Morada Nova;2308708;CE;74,18
Morada Nova de Minas;3143500;MG;88,58
Moraújo;2308807;CE;68,01
Moreilândia;2614303;PE;61,74
Moreira Sales;4116109;PR;91,06
Moreno;2609402;PE;88,21
Mormaço;4312427;RS;90,17
Morpará;2921609;BA;61,82
Morretes;4116208;PR;94,28
Morrinhos;2308906;CE;69,33
Morrinhos;5213806;GO;94,51
Morrinhos do Sul;4312443;RS;98,59
Morro Agudo;3531902;SP;97,13
Morro Agudo de Goiás;5213855;GO;81,76
Morro Cabeça no Tempo;2206654;PI;42,47
Morro da Fumaça;4211207;SC;99,36
Morro da Garça;3143609;MG;73,61
Morro do Chapéu;2921708;BA;79,12
Morro do Chapéu do Piauí;2206670;PI;44,47
Morro do Pilar;3143708;MG;82,01
Morro Grande;4211256;SC;98,16
Morro Redondo;4312450;RS;83,78
Morro Reuter;4312476;RS;99,57
Morros;2107100;MA;39,01
Mortugaba;2921807;BA;56,11
Morungaba;3532009;SP;98,66
Mossâmedes;5213905;GO;87
Mossoró;2408003;RN;95,88
Mostardas;4312500;RS;92,03
Motuca;3532058;SP;94,48
Mozarlândia;5214002;GO;94,15
Muaná;1504901;PA;45,52
Mucajaí;1400308;RR;66,49
Mucambo;2309003;CE;83,54
Mucugê;2921906;BA;70,66
Muçum;4312609;RS;98,15
Mucuri;2922003;BA;89,44
Mucurici;3203601;ES;78,62
Muitos Capões;4312617;RS;81,02
Muliterno;4312625;RS;94,55
Mulungu;2309102;CE;87,58
Mulungu;2509800;PB;66,6
Mulungu do Morro;2922052;BA;68,1
Mundo Novo;2922102;BA;79,85
Mundo Novo;5005681;MS;91,4
Mundo Novo;5214051;GO;63,47
Munhoz;3143807;MG;97,08
Munhoz de Melo;4116307;PR;96,11
Muniz Ferreira;2922201;BA;82,53
Muniz Freire;3203700;ES;74,66
Muquém do São Francisco;2922250;BA;54,72
Muqui;3203809;ES;83,41
Muriaé;3143906;MG;96,73
Muribeca;2804300;SE;93,19
Murici;2705507;AL;90,44
Murici dos Portelas;2206696;PI;42,11
Muricilândia;1713957;TO;62,73
Muritiba;2922300;BA;90,54
Murutinga do Sul;3532108;SP;79,66
Mutuípe;2922409;BA;56,66
Mutum;3144003;MG;64,94
Mutunópolis;5214101;GO;71,12
Muzambinho;3144102;MG;94,81
Nacip Raydan;3144201;MG;69,19
Nantes;3532157;SP;97,08
Nanuque;3144300;MG;93,4
Não-Me-Toque;4312658;RS;94,87
Naque;3144359;MG;93,72
Narandiba;3532207;SP;94,09
Natal;2408102;RN;99,34
Natalândia;3144375;MG;77,37
Natércia;3144409;MG;97,85
Natividade;1714203;TO;81,71
Natividade;3303104;RJ;94,22
Natividade da Serra;3532306;SP;91,44
Natuba;2509909;PB;58,6
Navegantes;4211306;SC;99,78
Naviraí;5005707;MS;96,82
Nazaré;1714302;TO;79,36
Nazaré;2922508;BA;82,11
Nazaré da Mata;2609501;PE;83,47
Nazaré do Piauí;2206704;PI;54,21
Nazaré Paulista;3532405;SP;94,48
Nazareno;3144508;MG;97,61
Nazarezinho;2510006;PB;52,14
Nazária;2206720;PI;45,37
Nazário;5214408;GO;96,06
Neópolis;2804409;SE;90,36
Nepomuceno;3144607;MG;88,97
Nerópolis;5214507;GO;97,98
Neves Paulista;3532504;SP;95,37
Nhamundá;1303007;AM;39,02
Nhandeara;3532603;SP;93,18
Nicolau Vergueiro;4312674;RS;84,66
Nilo Peçanha;2922607;BA;64,84
Nilópolis;3303203;RJ;99,6
Nina Rodrigues;2107209;MA;47,05
Ninheira;3144656;MG;58,04
Nioaque;5005806;MS;56,19
Nipoã;3532702;SP;95,4
Niquelândia;5214606;GO;81,32
Nísia Floresta;2408201;RN;92,88
Niterói;3303302;RJ;99,38
Nobres;5105903;MT;88,6
Nonoai;4312708;RS;85,42
Nordestina;2922656;BA;44,17
Normandia;1400407;RR;26,85
Nortelândia;5106000;MT;85,85
Nossa Senhora Aparecida;2804458;SE;71,68
Nossa Senhora da Glória;2804508;SE;82,57
Nossa Senhora das Dores;2804607;SE;94
Nossa Senhora das Graças;4116406;PR;93,26
Nossa Senhora de Lourdes;2804706;SE;93,36
Nossa Senhora de Nazaré;2206753;PI;45,91
Nossa Senhora do Livramento;5106109;MT;48,39
Nossa Senhora do Socorro;2804805;SE;97,18
Nossa Senhora dos Remédios;2206803;PI;35,03
Nova Aliança;3532801;SP;95,6
Nova Aliança do Ivaí;4116505;PR;81,88
Nova Alvorada;4312757;RS;90,87
Nova Alvorada do Sul;5006002;MS;85,12
Nova América;5214705;GO;78,85
Nova América da Colina;4116604;PR;89,6
Nova Andradina;5006200;MS;88,94
Nova Araçá;4312807;RS;99,39
Nova Aurora;4116703;PR;84,73
Nova Aurora;5214804;GO;96,88
Nova Bandeirantes;5106158;MT;50,86
Nova Bassano;4312906;RS;99,54
Nova Belém;3144672;MG;52,24
Nova Boa Vista;4312955;RS;64,45
Nova Brasilândia;5106208;MT;75,78
Nova Brasilândia D'Oeste;1100148;RO;49,5
Nova Bréscia;4313003;RS;94,89
Nova Campina;3532827;SP;95,07
Nova Canaã;2922706;BA;67,09
Nova Canaã do Norte;5106216;MT;68,29
Nova Canaã Paulista;3532843;SP;86,32
Nova Candelária;4313011;RS;87,06
Nova Cantu;4116802;PR;72,15
Nova Castilho;3532868;SP;92,21
Nova Colinas;2107258;MA;52,21
Nova Crixás;5214838;GO;75,3
Nova Cruz;2408300;RN;86,28
Nova Era;3144706;MG;97
Nova Erechim;4211405;SC;93,76
Nova Esperança;4116901;PR;93,17
Nova Esperança do Piriá;1504950;PA;62,24
Nova Esperança do Sudoeste;4116950;PR;60,63
Nova Esperança do Sul;4313037;RS;93,02
Nova Europa;3532900;SP;98,58
Nova Fátima;2922730;BA;88,24
Nova Fátima;4117008;PR;92,39
Nova Floresta;2510105;PB;93,65
Nova Friburgo;3303401;RJ;99,43
Nova Glória;5214861;GO;84,26
Nova Granada;3533007;SP;96,1
Nova Guarita;5108808;MT;65,63
Nova Guataporanga;3533106;SP;97,46
Nova Hartz;4313060;RS;99,64
Nova Ibiá;2922755;BA;53,98
Nova Iguaçu;3303500;RJ;97,95
Nova Iguaçu de Goiás;5214879;GO;79,1
Nova Independência;3533205;SP;93,47
Nova Iorque;2107308;MA;62,97
Nova Ipixuna;1504976;PA;52,61
Nova Itaberaba;4211454;SC;65,86
Nova Itarana;2922805;BA;79,66
Nova Lacerda;5106182;MT;53,56
Nova Laranjeiras;4117057;PR;35,7
Nova Lima;3144805;MG;99,59
Nova Londrina;4117107;PR;95,31
Nova Luzitânia;3533304;SP;97,95
Nova Mamoré;1100338;RO;49,22
Nova Marilândia;5108857;MT;80,9
Nova Maringá;5108907;MT;76,21
Nova Módica;3144904;MG;67,11
Nova Monte Verde;5108956;MT;67,83
Nova Mutum;5106224;MT;91,08
Nova Nazaré;5106174;MT;59,51
Nova Odessa;3533403;SP;99,86
Nova Olímpia;4117206;PR;93,81
Nova Olímpia;5106232;MT;89,54
Nova Olinda;1714880;TO;73,19
Nova Olinda;2309201;CE;87,41
Nova Olinda;2510204;PB;65,23
Nova Olinda do Maranhão;2107357;MA;71,17
Nova Olinda do Norte;1303106;AM;62,9
Nova Pádua;4313086;RS;95,68
Nova Palma;4313102;RS;92,41
Nova Palmeira;2510303;PB;67,62
Nova Petrópolis;4313201;RS;98,36
Nova Ponte;3145000;MG;98,25
Nova Porteirinha;3145059;MG;80,39
Nova Prata;4313300;RS;99,16
Nova Prata do Iguaçu;4117255;PR;79,36
Nova Ramada;4313334;RS;66,78
Nova Redenção;2922854;BA;67,42
Nova Resende;3145109;MG;67,83
Nova Roma;5214903;GO;45,03
Nova Roma do Sul;4313359;RS;86,28
Nova Rosalândia;1715002;TO;83,38
Nova Russas;2309300;CE;85,56
Nova Santa Bárbara;4117214;PR;88,06
Nova Santa Helena;5106190;MT;70,85
Nova Santa Rita;2207959;PI;31,41
Nova Santa Rita;4313375;RS;99,22
Nova Santa Rosa;4117222;PR;82,44
Nova Serrana;3145208;MG;98,97
Nova Soure;2922904;BA;69,45
Nova Tebas;4117271;PR;75,41
Nova Timboteua;1505007;PA;78,31
Nova Trento;4211504;SC;95,43
Nova Ubiratã;5106240;MT;73,78
Nova União;1101435;RO;31,08
Nova União;3136603;MG;88,54
Nova Venécia;3203908;ES;79,13
Nova Veneza;4211603;SC;98,42
Nova Veneza;5215009;GO;92,81
Nova Viçosa;2923001;BA;91,2
Nova Xavantina;5106257;MT;86,01
Novais;3533254;SP;95,42
Novo Acordo;1715101;TO;77,97
Novo Airão;1303205;AM;75,49
Novo Alegre;1715150;TO;76,04
Novo Aripuanã;1303304;AM;64,62
Novo Barreiro;4313490;RS;67,46
Novo Brasil;5215207;GO;80,17
Novo Cabrais;4313391;RS;97,19
Novo Cruzeiro;3145307;MG;44,55
Novo Gama;5215231;GO;94,85
Novo Hamburgo;4313409;RS;99,82
Novo Horizonte;2923035;BA;45,71
Novo Horizonte;3533502;SP;97,41
Novo Horizonte;4211652;SC;53,96
Novo Horizonte do Norte;5106273;MT;59,84
Novo Horizonte do Oeste;1100502;RO;46,07
Novo Horizonte do Sul;5006259;MS;69,32
Novo Itacolomi;4117297;PR;73,51
Novo Jardim;1715259;TO;82,53
Novo Lino;2705606;AL;62,36
Novo Machado;4313425;RS;77,45
Novo Mundo;5106265;MT;49,84
Novo Oriente;2309409;CE;72,82
Novo Oriente de Minas;3145356;MG;62,4
Novo Oriente do Piauí;2206902;PI;58,58
Novo Planalto;5215256;GO;75,42
Novo Progresso;1505031;PA;85,63
Novo Repartimento;1505064;PA;56,32
Novo Santo Antônio;2206951;PI;39,6
Novo Santo Antônio;5106315;MT;75,54
Novo São Joaquim;5106281;MT;72,83
Novo Tiradentes;4313441;RS;65,08
Novo Triunfo;2923050;BA;71,31
Novo Xingu;4313466;RS;77,17
Novorizonte;3145372;MG;80,16
Nuporanga;3533601;SP;98,29
Óbidos;1505106;PA;48,75
Ocara;2309458;CE;80,3
Ocauçu;3533700;SP;89,52
Oeiras;2207009;PI;73,02
Oeiras do Pará;1505205;PA;44,45
Oiapoque;1600501;AP;80,66
Olaria;3145406;MG;95,07
Óleo;3533809;SP;90,75
Olho d'Água;2510402;PB;63,17
Olho d'Água das Cunhãs;2107407;MA;72,34
Olho d'Água das Flores;2705705;AL;75,84
Olho d'Água do Borges;2408409;RN;80,84
Olho d'Água do Casado;2705804;AL;61,42
Olho D'Água do Piauí;2207108;PI;61,3
Olho d'Água Grande;2705903;AL;65,8
Olhos-d'Água;3145455;MG;72,77
Olímpia;3533908;SP;97,95
Olímpio Noronha;3145505;MG;97,45
Olinda;2609600;PE;94,2
Olinda Nova do Maranhão;2107456;MA;51,41
Olindina;2923100;BA;78,36
Olivedos;2510501;PB;60,58
Oliveira;3145604;MG;95,13
Oliveira de Fátima;1715507;TO;84,67
Oliveira dos Brejinhos;2923209;BA;61,29
Oliveira Fortes;3145703;MG;67,55
Olivença;2706000;AL;51,47
Onça de Pitangui;3145802;MG;84,62
Onda Verde;3534005;SP;96,07
Oratórios;3145851;MG;79,98
Oriente;3534104;SP;98,18
Orindiúva;3534203;SP;98,16
Oriximiná;1505304;PA;67,03
Orizânia;3145877;MG;73,93
Orizona;5215306;GO;80,9
Orlândia;3534302;SP;98,72
Orleans;4211702;SC;90,02
Orobó;2609709;PE;69,21
Orocó;2609808;PE;59,45
Orós;2309508;CE;84,63
Ortigueira;4117305;PR;72,32
Osasco;3534401;SP;99,53
Oscar Bressane;3534500;SP;96,25
Osório;4313508;RS;99,33
Osvaldo Cruz;3534609;SP;96,96
Otacílio Costa;4211751;SC;97,97
Ourém;1505403;PA;86,25
Ouriçangas;2923308;BA;71,43
Ouricuri;2609907;PE;47,41
Ourilândia do Norte;1505437;PA;82,26
Ourinhos;3534708;SP;99,6
Ourizona;4117404;PR;96,07
Ouro;4211801;SC;92,59
Ouro Branco;2408508;RN;74,97
Ouro Branco;2706109;AL;67,1
Ouro Branco;3145901;MG;98,76
Ouro Fino;3146008;MG;98,42
Ouro Preto;3146107;MG;96,78
Ouro Preto do Oeste;1100155;RO;80,2
Ouro Velho;2510600;PB;71,52
Ouro Verde;3534807;SP;96,59
Ouro Verde;4211850;SC;70,65
Ouro Verde de Goiás;5215405;GO;78,24
Ouro Verde de Minas;3146206;MG;65,57
Ouro Verde do Oeste;4117453;PR;81,13
Ouroeste;3534757;SP;96,39
Ourolândia;2923357;BA;83,59
Ouvidor;5215504;GO;94,44
Pacaembu;3534906;SP;94
Pacajá;1505486;PA;46,27
Pacajus;2309607;CE;93,47
Pacaraima;1400456;RR;52,65
Pacatuba;2309706;CE;96,09
Pacatuba;2804904;SE;50,69
Paço do Lumiar;2107506;MA;85,2
Pacoti;2309805;CE;91,15
Pacujá;2309904;CE;83,77
Padre Bernardo;5215603;GO;80,02
Padre Carvalho;3146255;MG;78,92
Padre Marcos;2207207;PI;56,19
Padre Paraíso;3146305;MG;72,53
Paes Landim;2207306;PI;62,16
Pai Pedro;3146552;MG;38,93
Paial;4211876;SC;72,11
Paiçandu;4117503;PR;98,89
Paim Filho;4313607;RS;82,46
Paineiras;3146404;MG;86,07
Painel;4211892;SC;84,78
Pains;3146503;MG;95,23
Paiva;3146602;MG;92,41
Pajeú do Piauí;2207355;PI;58,89
Palestina;2706208;AL;90,99
Palestina;3535002;SP;92,57
Palestina de Goiás;5215652;GO;66,67
Palestina do Pará;1505494;PA;73,18
Palhano;2310001;CE;62,07
Palhoça;4211900;SC;99,69
Palma;3146701;MG;86,74
Palma Sola;4212007;SC;90,33
Palmácia;2310100;CE;70,6
Palmares;2610004;PE;80,96
Palmares do Sul;4313656;RS;98,51
Palmares Paulista;3535101;SP;98,83
Palmas;1721000;TO;98,76
Palmas;4117602;PR;94,26
Palmas de Monte Alto;2923407;BA;53,42
Palmeira;4117701;PR;77,13
Palmeira;4212056;SC;93,23
Palmeira d'Oeste;3535200;SP;89,19
Palmeira das Missões;4313706;RS;91,63
Palmeira do Piauí;2207405;PI;38,15
Palmeira dos Índios;2706307;AL;72,85
Palmeirais;2207504;PI;49,07
Palmeirândia;2107605;MA;27,82
Palmeirante;1715705;TO;48,47
Palmeiras;2923506;BA;74,55
Palmeiras de Goiás;5215702;GO;90,11
Palmeiras do Tocantins;1713809;TO;65,04
Palmeirina;2610103;PE;70,68
Palmeirópolis;1715754;TO;83,9
Palmelo;5215801;GO;97,76
Palminópolis;5215900;GO;78,67
Palmital;3535309;SP;96,39
Palmital;4117800;PR;67,19
Palmitinho;4313805;RS;78,07
Palmitos;4212106;SC;76,7
Palmópolis;3146750;MG;79,43
Palotina;4117909;PR;94,17
Panamá;5216007;GO;81,31
Panambi;4313904;RS;97,69
Pancas;3204005;ES;56,01
Panelas;2610202;PE;72,58
Panorama;3535408;SP;98,05
Pantano Grande;4313953;RS;93,63
Pão de Açúcar;2706406;AL;72,06
Papagaios;3146909;MG;92,51
Papanduva;4212205;SC;79,28
Paquetá;2207553;PI;70,05
Pará de Minas;3147105;MG;98,6
Paracambi;3303609;RJ;97,76
Paracatu;3147006;MG;92,42
Paracuru;2310209;CE;90,24
Paragominas;1505502;PA;91,44
Paraguaçu;3147204;MG;97,31
Paraguaçu Paulista;3535507;SP;95,71
Paraí;4314001;RS;99,85
Paraíba do Sul;3303708;RJ;97,58
Paraibano;2107704;MA;77,19
Paraibuna;3535606;SP;95,08
Paraipaba;2310258;CE;79,96
Paraíso;3535705;SP;95,06
Paraíso;4212239;SC;78,59
Paraíso das Águas;5006275;MS;67,66
Paraíso do Norte;4118006;PR;96,61
Paraíso do Sul;4314027;RS;91,29
Paraíso do Tocantins;1716109;TO;96,25
Paraisópolis;3147303;MG;97,28
Parambu;2310308;CE;53,87
Paramirim;2923605;BA;69,57
Paramoti;2310407;CE;60,66
Paraná;2408607;RN;84,71
Paranã;1716208;TO;55,31
Paranacity;4118105;PR;96,45
Paranaguá;4118204;PR;98,67
Paranaíba;5006309;MS;93,23
Paranaiguara;5216304;GO;93,81
Paranaíta;5106299;MT;66,94
Paranapanema;3535804;SP;94,04
Paranapoema;4118303;PR;97,69
Paranapuã;3535903;SP;94,77
Paranatama;2610301;PE;43,62
Paranatinga;5106307;MT;81,65
Paranavaí;4118402;PR;97,9
Paranhos;5006358;MS;53,17
Paraopeba;3147402;MG;87,51
Parapuã;3536000;SP;90,83
Parari;2510659;PB;51,86
Paratinga;2923704;BA;40,89
Paraty;3303807;RJ;98,45
Paraú;2408706;RN;88,59
Parauapebas;1505536;PA;95,37
Paraúna;5216403;GO;84,99
Parazinho;2408805;RN;79,29
Pardinho;3536109;SP;97,92
Pareci Novo;4314035;RS;99,4
Parecis;1101450;RO;39,27
Parelhas;2408904;RN;92,6
Pariconha;2706422;AL;90,96
Parintins;1303403;AM;72,15
Paripiranga;2923803;BA;68,1
Paripueira;2706448;AL;94,48
Pariquera-Açu;3536208;SP;96,7
Parisi;3536257;SP;93,77
Parnaguá;2207603;PI;46,97
Parnaíba;2207702;PI;94,44
Parnamirim;2403251;RN;99,64
Parnamirim;2610400;PE;40,5
Parnarama;2107803;MA;40,1
Parobé;4314050;RS;99,31
Passa e Fica;2409100;RN;90,93
Passa Quatro;3147600;MG;98,84
Passa Sete;4314068;RS;52,79
Passa Tempo;3147709;MG;88,7
Passa Vinte;3147808;MG;88,09
Passabém;3147501;MG;73,61
Passagem;2409209;RN;89,14
Passagem;2510709;PB;82,67
Passagem Franca;2107902;MA;62,42
Passagem Franca do Piauí;2207751;PI;61,25
Passira;2610509;PE;74,51
Passo de Camaragibe;2706505;AL;86
Passo de Torres;4212254;SC;99,81
Passo do Sobrado;4314076;RS;90,8
Passo Fundo;4314100;RS;99,26
Passos;3147907;MG;98,16
Passos Maia;4212270;SC;65,22
Pastos Bons;2108009;MA;67,84
Patis;3147956;MG;55,74
Pato Bragado;4118451;PR;93,86
Pato Branco;4118501;PR;97,91
Patos;2510808;PB;95,03
Patos de Minas;3148004;MG;95,92
Patos do Piauí;2207777;PI;45,54
Patrocínio;3148103;MG;95,91
Patrocínio do Muriaé;3148202;MG;89,24
Patrocínio Paulista;3536307;SP;92,63
Patu;2409308;RN;86,9
Paty do Alferes;3303856;RJ;96,39
Pau Brasil;2923902;BA;69,64
Pau D'Arco;1505551;PA;60,58
Pau D'Arco;1716307;TO;70,99
Pau D'Arco do Piauí;2207793;PI;22,88
Pau dos Ferros;2409407;RN;95,5
Paudalho;2610608;PE;84,02
Pauini;1303502;AM;45,3
Paula Cândido;3148301;MG;89,75
Paula Freitas;4118600;PR;74,27
Paulicéia;3536406;SP;93,07
Paulínia;3536505;SP;99,94
Paulino Neves;2108058;MA;43,41
Paulista;2510907;PB;60,02
Paulista;2610707;PE;95,33
Paulistana;2207801;PI;65,26
Paulistânia;3536570;SP;96,21
Paulistas;3148400;MG;60,25
Paulo Afonso;2924009;BA;93,54
Paulo Bento;4314134;RS;77,93
Paulo de Faria;3536604;SP;95,44
Paulo Frontin;4118709;PR;64,49
Paulo Jacinto;2706604;AL;86,6
Paulo Lopes;4212304;SC;98,15
Paulo Ramos;2108108;MA;65,55
Pavão;3148509;MG;65,49
Paverama;4314159;RS;95,97
Pavussu;2207850;PI;51,77
Pé de Serra;2924058;BA;70,83
Peabiru;4118808;PR;89,63
Peçanha;3148608;MG;57,08
Pederneiras;3536703;SP;95,84
Pedra;2610806;PE;56,93
Pedra Azul;3148707;MG;89,92
Pedra Bela;3536802;SP;98,13
Pedra Bonita;3148756;MG;57,84
Pedra Branca;2310506;CE;65,63
Pedra Branca;2511004;PB;68,79
Pedra Branca do Amapari;1600154;AP;83,53
Pedra do Anta;3148806;MG;72,81
Pedra do Indaiá;3148905;MG;82,65
Pedra Dourada;3149002;MG;82,27
Pedra Grande;2409506;RN;95,43
Pedra Lavrada;2511103;PB;46,79
Pedra Mole;2805000;SE;90,49
Pedra Preta;2409605;RN;47,95
Pedra Preta;5106372;MT;85,75
Pedralva;3149101;MG;95,91
Pedranópolis;3536901;SP;87,26
Pedrão;2924108;BA;55,1
Pedras Altas;4314175;RS;47,58
Pedras de Fogo;2511202;PB;73,52
Pedras de Maria da Cruz;3149150;MG;62,63
Pedras Grandes;4212403;SC;89,61
Pedregulho;3537008;SP;97,15
Pedreira;3537107;SP;99,48
Pedreiras;2108207;MA;92,04
Pedrinhas;2805109;SE;96,79
Pedrinhas Paulista;3537156;SP;93,89
Pedrinópolis;3149200;MG;95,67
Pedro Afonso;1716505;TO;90,23
Pedro Alexandre;2924207;BA;45,22
Pedro Avelino;2409704;RN;76,26
Pedro Canário;3204054;ES;93,04
Pedro de Toledo;3537206;SP;91,61
Pedro do Rosário;2108256;MA;32,39
Pedro Gomes;5006408;MS;79,56
Pedro II;2207900;PI;70,73
Pedro Laurentino;2207934;PI;44,95
Pedro Leopoldo;3149309;MG;97,93
Pedro Osório;4314209;RS;98,15
Pedro Régis;2512721;PB;62,58
Pedro Teixeira;3149408;MG;90,72
Pedro Velho;2409803;RN;83,39
Peixe;1716604;TO;63,63
Peixe-Boi;1505601;PA;78,32
Peixoto de Azevedo;5106422;MT;83,13
Pejuçara;4314308;RS;90,76
Pelotas;4314407;RS;98,78
Penaforte;2310605;CE;86,4
Penalva;2108306;MA;47,75
Penápolis;3537305;SP;97,42
Pendências;2409902;RN;98,74
Penedo;2706703;AL;95,27
Penha;4212502;SC;99,89
Pentecoste;2310704;CE;68,14
Pequeri;3149507;MG;97,13
Pequi;3149606;MG;87,96
Pequizeiro;1716653;TO;55,04
Perdigão;3149705;MG;95,12
Perdizes;3149804;MG;92,79
Perdões;3149903;MG;97,31
Pereira Barreto;3537404;SP;95,22
Pereiras;3537503;SP;96,05
Pereiro;2310803;CE;56,24
Peri Mirim;2108405;MA;29,4
Periquito;3149952;MG;83,73
Peritiba;4212601;SC;93,67
Peritoró;2108454;MA;62,21
Perobal;4118857;PR;86,78
Pérola;4118907;PR;93,59
Pérola d'Oeste;4119004;PR;77,78
Perolândia;5216452;GO;88,55
Peruíbe;3537602;SP;98,82
Pescador;3150000;MG;81,81
Pescaria Brava;4212650;SC;97,96
Pesqueira;2610905;PE;79,39
Petrolândia;2611002;PE;87,52
Petrolândia;4212700;SC;95,95
Petrolina;2611101;PE;91,52
Petrolina de Goiás;5216809;GO;74,21
Petrópolis;3303906;RJ;99,58
Piaçabuçu;2706802;AL;95,39
Piacatu;3537701;SP;97,93
Piancó;2511301;PB;71,96
Piatã;2924306;BA;61,78
Piau;3150109;MG;92,28
Picada Café;4314423;RS;99,7
Piçarra;1505635;PA;50,96
