Municípios;Código municipal;UF;% do total geral
Cuparaque;3120839;MG;87,44
Cupira;2605004;PE;77,81
Curaçá;2909901;BA;76,64
Curimatá;2203206;PI;65,54
Curionópolis;1502772;PA;85,4
Curitiba;4106902;PR;94,18
Curitibanos;4204806;SC;89,28
Curiúva;4107009;PR;78,21
Currais;2203230;PI;76,21
Currais Novos;2403103;RN;82,59
Curral de Cima;2505279;PB;74,99
Curral de Dentro;3120870;MG;69,62
Curral Novo do Piauí;2203271;PI;74,6
Curral Velho;2505303;PB;79,59
Curralinho;1502806;PA;52,69
Curralinhos;2203255;PI;79,9
Curuá;1502855;PA;72,32
Curuçá;1502905;PA;66,26
Cururupu;2103703;MA;66,56
Curvelândia;5103437;MT;80,26
Curvelo;3120904;MG;84,27
Custódia;2605103;PE;79,5
Cutias;1600212;AP;65,37
Damianópolis;5206701;GO;66,69
Damião;2505352;PB;80,83
Damolândia;5206800;GO;80,49
Darcinópolis;1706506;TO;73,84
Dário Meira;2910008;BA;63,99
Datas;3121001;MG;71,67
David Canabarro;4306304;RS;86,55
Davinópolis;2103752;MA;81,69
Davinópolis;5206909;GO;80,34
Delfim Moreira;3121100;MG;76,61
Delfinópolis;3121209;MG;81,99
Delmiro Gouveia;2702405;AL;84,52
Delta;3121258;MG;87,15
Demerval Lobão;2203305;PI;75,93
Denise;5103452;MT;83,47
Deodápolis;5003454;MS;84,17
Deputado Irapuan Pinheiro;2304269;CE;71,2
Derrubadas;4306320;RS;78,4
Descalvado;3513702;SP;88,62
Descanso;4204905;SC;88,82
Descoberto;3121308;MG;77,76
Desterro;2505402;PB;83,08
Desterro de Entre Rios;3121407;MG;64,58
Desterro do Melo;3121506;MG;54,74
Dezesseis de Novembro;4306353;RS;75,42
Diadema;3513801;SP;91,26
Diamante;2505600;PB;74,2
Diamante D'Oeste;4107157;PR;74,88
Diamante do Norte;4107108;PR;89,76
Diamante do Sul;4107124;PR;68,22
Diamantina;3121605;MG;84,04
Diamantino;5103502;MT;88,66
Dianópolis;1707009;TO;83,26
Dias d'Ávila;2910057;BA;88,43
Dilermando de Aguiar;4306379;RS;64,6
Diogo de Vasconcelos;3121704;MG;68,19
Dionísio;3121803;MG;74,1
Dionísio Cerqueira;4205001;SC;87,76
Diorama;5207105;GO;85,58
Dirce Reis;3513850;SP;81
Dirceu Arcoverde;2203354;PI;55,43
Divina Pastora;2802007;SE;80,25
Divinésia;3121902;MG;83,75
Divino;3122009;MG;78,73
Divino das Laranjeiras;3122108;MG;78,16
Divino de São Lourenço;3201803;ES;77,52
Divinolândia;3513900;SP;82,76
Divinolândia de Minas;3122207;MG;77,48
Divinópolis;3122306;MG;88,09
Divinópolis de Goiás;5208301;GO;79,94
Divinópolis do Tocantins;1707108;TO;81,23
Divisa Alegre;3122355;MG;84,83
Divisa Nova;3122405;MG;79,87
Divisópolis;3122454;MG;70,89
Dobrada;3514007;SP;90,35
Dois Córregos;3514106;SP;87,37
Dois Irmãos;4306403;RS;93,02
Dois Irmãos das Missões;4306429;RS;79,07
Dois Irmãos do Buriti;5003488;MS;81,84
Dois Irmãos do Tocantins;1707207;TO;72,71
Dois Lajeados;4306452;RS;88,54
Dois Riachos;2702504;AL;71,27
Dois Vizinhos;4107207;PR;92,42
Dolcinópolis;3514205;SP;79,23
Dom Aquino;5103601;MT;76,6
Dom Basílio;2910107;BA;82,32
Dom Bosco;3122470;MG;74,89
Dom Cavati;3122504;MG;85,63
Dom Eliseu;1502939;PA;85,26
Dom Expedito Lopes;2203404;PI;74,5
Dom Feliciano;4306502;RS;68,64
Dom Inocêncio;2203453;PI;70,93
Dom Joaquim;3122603;MG;67,82
Dom Macedo Costa;2910206;BA;78,69
Dom Pedrito;4306601;RS;81,67
Dom Pedro;2103802;MA;85,98
Dom Pedro de Alcântara;4306551;RS;83,79
Dom Silvério;3122702;MG;75,53
Dom Viçoso;3122801;MG;80,83
Domingos Martins;3201902;ES;79,25
Domingos Mourão;2203420;PI;76,52
Dona Emma;4205100;SC;81,64
Dona Euzébia;3122900;MG;85,06
Dona Francisca;4306700;RS;85,92
Dona Inês;2505709;PB;69,45
Dores de Campos;3123007;MG;81,69
Dores de Guanhães;3123106;MG;74,6
Dores do Indaiá;3123205;MG;79,14
Dores do Rio Preto;3202009;ES;81,05
Dores do Turvo;3123304;MG;75,77
Doresópolis;3123403;MG;78,16
Dormentes;2605152;PE;79,62
Douradina;4107256;PR;86,51
Douradina;5003504;MS;78,45
Dourado;3514304;SP;84,14
Douradoquara;3123502;MG;75,38
Dourados;5003702;MS;91,06
Doutor Camargo;4107306;PR;84,73
Doutor Maurício Cardoso;4306734;RS;82,1
Doutor Pedrinho;4205159;SC;89,14
Doutor Ricardo;4306759;RS;82,25
Doutor Severiano;2403202;RN;83,74
Doutor Ulysses;4128633;PR;64,67
Doverlândia;5207253;GO;88,82
Dracena;3514403;SP;86,94
Duartina;3514502;SP;84,91
Duas Barras;3301603;RJ;84,75
Duas Estradas;2505808;PB;67,58
Dueré;1707306;TO;73,81
Dumont;3514601;SP;94,03
Duque Bacelar;2103901;MA;66,58
Duque de Caxias;3301702;RJ;85,72
Durandé;3123528;MG;85,92
Echaporã;3514700;SP;79,73
Ecoporanga;3202108;ES;69,27
Edealina;5207352;GO;81,43
Edéia;5207402;GO;85,62
Eirunepé;1301407;AM;61,11
Eldorado;3514809;SP;74,39
Eldorado;5003751;MS;86,54
Eldorado do Carajás;1502954;PA;86,23
Eldorado do Sul;4306767;RS;88,88
Elesbão Veloso;2203503;PI;66,49
Elias Fausto;3514908;SP;90,68
Eliseu Martins;2203602;PI;78,44
Elisiário;3514924;SP;87,42
Elísio Medrado;2910305;BA;71,18
Elói Mendes;3123601;MG;79,53
Emas;2505907;PB;79,71
Embaúba;3514957;SP;83,71
Embu das Artes;3515004;SP;87,65
Embu-Guaçu;3515103;SP;88,41
Emilianópolis;3515129;SP;81,21
Encantado;4306809;RS;91,06
Encanto;2403301;RN;84,11
Encruzilhada;2910404;BA;70,88
Encruzilhada do Sul;4306908;RS;73,49
Enéas Marques;4107405;PR;86,02
Engenheiro Beltrão;4107504;PR;81,29
Engenheiro Caldas;3123700;MG;89,95
Engenheiro Coelho;3515152;SP;90,09
Engenheiro Navarro;3123809;MG;75,24
Engenheiro Paulo de Frontin;3301801;RJ;89,17
Engenho Velho;4306924;RS;75,79
Entre Folhas;3123858;MG;80,33
Entre Rios;2910503;BA;79,24
Entre Rios;4205175;SC;73,15
Entre Rios de Minas;3123908;MG;84,32
Entre Rios do Oeste;4107538;PR;92,69
Entre Rios do Sul;4306957;RS;71,76
Entre-Ijuís;4306932;RS;81,16
Envira;1301506;AM;55,74
Epitaciolândia;1200252;AC;78,03
Equador;2403400;RN;75,56
Erebango;4306973;RS;78,73
Erechim;4307005;RS;91,78
Ereré;2304277;CE;84,62
Érico Cardoso;2900504;BA;83,19
Ermo;4205191;SC;85,54
Ernestina;4307054;RS;75,26
Erval Grande;4307203;RS;73,62
Erval Seco;4307302;RS;65,13
Erval Velho;4205209;SC;82,67
Ervália;3124005;MG;80,93
Escada;2605202;PE;81,57
Esmeralda;4307401;RS;73,48
Esmeraldas;3124104;MG;85,86
Espera Feliz;3124203;MG;80,65
Esperança;2506004;PB;80,16
Esperança do Sul;4307450;RS;77,43
Esperança Nova;4107520;PR;86,04
Esperantina;1707405;TO;72,99
Esperantina;2203701;PI;75,32
Esperantinópolis;2104008;MA;69,78
Espigão Alto do Iguaçu;4107546;PR;74,7
Espigão D'Oeste;1100098;RO;89,98
Espinosa;3124302;MG;75,03
Espírito Santo;2403509;RN;60,82
Espírito Santo do Dourado;3124401;MG;81,85
Espírito Santo do Pinhal;3515186;SP;87,85
Espírito Santo do Turvo;3515194;SP;84,13
Esplanada;2910602;BA;79,96
Espumoso;4307500;RS;83,94
Estação;4307559;RS;85,36
Estância;2802106;SE;74,57
Estância Velha;4307609;RS;91,29
Esteio;4307708;RS;90,18
Estiva;3124500;MG;80,78
Estiva Gerbi;3557303;SP;88,88
Estreito;2104057;MA;86,24
Estrela;4307807;RS;90,65
Estrela d'Oeste;3515202;SP;86,51
Estrela Dalva;3124609;MG;76,33
Estrela de Alagoas;2702553;AL;59,51
Estrela do Indaiá;3124708;MG;70,01
Estrela do Norte;3515301;SP;86,82
Estrela do Norte;5207501;GO;80,61
Estrela do Sul;3124807;MG;85,11
Estrela Velha;4307815;RS;81,05
Euclides da Cunha;2910701;BA;72,36
Euclides da Cunha Paulista;3515350;SP;85,41
Eugênio de Castro;4307831;RS;81,03
Eugenópolis;3124906;MG;86,1
Eunápolis;2910727;BA;88,36
Eusébio;2304285;CE;93,39
Ewbank da Câmara;3125002;MG;85,98
Extrema;3125101;MG;90,96
Extremoz;2403608;RN;89,82
Exu;2605301;PE;76,33
Fagundes;2506103;PB;74,54
Fagundes Varela;4307864;RS;84,94
Faina;5207535;GO;83,05
Fama;3125200;MG;79,26
Faria Lemos;3125309;MG;79,97
Farias Brito;2304301;CE;72,72
Faro;1503002;PA;68,08
Farol;4107553;PR;73,28
Farroupilha;4307906;RS;91,77
Fartura;3515400;SP;86,81
Fartura do Piauí;2203750;PI;48,71
Fátima;1707553;TO;81,48
Fátima;2910750;BA;72,43
Fátima do Sul;5003801;MS;85,71
Faxinal;4107603;PR;83,34
Faxinal do Soturno;4308003;RS;84,55
Faxinal dos Guedes;4205308;SC;90,96
Faxinalzinho;4308052;RS;74,7
Fazenda Nova;5207600;GO;83,7
Fazenda Rio Grande;4107652;PR;92,48
Fazenda Vilanova;4308078;RS;84,43
Feijó;1200302;AC;49,87
Feira da Mata;2910776;BA;76,34
Feira de Santana;2910800;BA;89
Feira Grande;2702603;AL;69,2
Feira Nova;2605400;PE;72,94
Feira Nova;2802205;SE;70,55
Feira Nova do Maranhão;2104073;MA;81,16
Felício dos Santos;3125408;MG;68,43
Felipe Guerra;2403707;RN;81,4
Felisburgo;3125606;MG;73,41
Felixlândia;3125705;MG;79,88
Feliz;4308102;RS;90,15
Feliz Deserto;2702702;AL;80,12
Feliz Natal;5103700;MT;80,37
Fênix;4107702;PR;77,78
Fernandes Pinheiro;4107736;PR;77,81
Fernandes Tourinho;3125804;MG;82,05
Fernando de Noronha;2605459;PE;92,69
Fernando Falcão;2104081;MA;53,1
Fernando Pedroza;2403756;RN;73,43
Fernando Prestes;3515608;SP;86,55
Fernandópolis;3515509;SP;88,98
Fernão;3515657;SP;84,99
Ferraz de Vasconcelos;3515707;SP;91,47
Ferreira Gomes;1600238;AP;79,33
Ferreiros;2605509;PE;74,85
Ferros;3125903;MG;61,09
Fervedouro;3125952;MG;70,45
Figueira;4107751;PR;81,07
Figueirão;5003900;MS;83,84
Figueirópolis;1707652;TO;82,49
Figueirópolis D'Oeste;5103809;MT;81,52
Filadélfia;1707702;TO;68,96
Filadélfia;2910859;BA;61,97
Firmino Alves;2910909;BA;73,47
Firminópolis;5207808;GO;84,16
Flexeiras;2702801;AL;67,57
Flor da Serra do Sul;4107850;PR;81,81
Flor do Sertão;4205357;SC;80,84
Flora Rica;3515806;SP;77,54
Floraí;4107801;PR;82,78
Florânia;2403806;RN;82,71
Floreal;3515905;SP;84,88
Flores;2605608;PE;72,65
Flores da Cunha;4308201;RS;91,94
Flores de Goiás;5207907;GO;73,54
Flores do Piauí;2203800;PI;76,4
Floresta;2605707;PE;81,53
Floresta;4107900;PR;86,47
Floresta Azul;2911006;BA;71,78
Floresta do Araguaia;1503044;PA;75,85
Floresta do Piauí;2203859;PI;58,12
Florestal;3126000;MG;85,95
Florestópolis;4108007;PR;85,94
Floriano;2203909;PI;81,21
Floriano Peixoto;4308250;RS;76,62
Florianópolis;4205407;SC;95,81
Flórida;4108106;PR;75,44
Flórida Paulista;3516002;SP;81,84
Florínea;3516101;SP;83,21
Fonte Boa;1301605;AM;40,39
Fontoura Xavier;4308300;RS;74,47
Formiga;3126109;MG;87,3
Formigueiro;4308409;RS;68,27
Formosa;5208004;GO;85,42
Formosa da Serra Negra;2104099;MA;78,74
Formosa do Oeste;4108205;PR;87,13
Formosa do Rio Preto;2911105;BA;73,56
Formosa do Sul;4205431;SC;88,76
Formoso;3126208;MG;73,59
Formoso;5208103;GO;76,26
Formoso do Araguaia;1708205;TO;87,84
Forquetinha;4308433;RS;74,35
Forquilha;2304350;CE;77,64
Forquilhinha;4205456;SC;95,37
Fortaleza;2304400;CE;89,21
Fortaleza de Minas;3126307;MG;74,34
Fortaleza dos Nogueiras;2104107;MA;76,72
Fortaleza dos Valos;4308458;RS;88,03
Fortim;2304459;CE;84,7
Fortuna;2104206;MA;80,22
Fortuna de Minas;3126406;MG;79,98
Foz do Iguaçu;4108304;PR;92,65
Foz do Jordão;4108452;PR;83,66
Fraiburgo;4205506;SC;90,1
Franca;3516200;SP;91,2
Francinópolis;2204006;PI;60,12
Francisco Alves;4108320;PR;88,26
Francisco Ayres;2204105;PI;73,46
Francisco Badaró;3126505;MG;67,99
Francisco Beltrão;4108403;PR;91,34
Francisco Dantas;2403905;RN;80,97
Francisco Dumont;3126604;MG;73,27
Francisco Macedo;2204154;PI;78,14
Francisco Morato;3516309;SP;88,76
Francisco Sá;3126703;MG;64,01
Francisco Santos;2204204;PI;78,45
Franciscópolis;3126752;MG;73,77
Franco da Rocha;3516408;SP;91,48
Frecheirinha;2304509;CE;76,08
Frederico Westphalen;4308508;RS;89,78
Frei Gaspar;3126802;MG;71,95
Frei Inocêncio;3126901;MG;83,66
Frei Lagonegro;3126950;MG;76,81
Frei Martinho;2506202;PB;83,73
Frei Miguelinho;2605806;PE;76,98
Frei Paulo;2802304;SE;79,09
Frei Rogério;4205555;SC;86,03
Fronteira;3127008;MG;83,3
Fronteira dos Vales;3127057;MG;64,38
Fronteiras;2204303;PI;74,65
Fruta de Leite;3127073;MG;49,07
Frutal;3127107;MG;85,22
Frutuoso Gomes;2404002;RN;80,58
Fundão;3202207;ES;83,24
Funilândia;3127206;MG;82,79
Gabriel Monteiro;3516507;SP;86,09
Gado Bravo;2506251;PB;75,86
Gália;3516606;SP;78,78
Galiléia;3127305;MG;80,74
Galinhos;2404101;RN;89,62
Galvão;4205605;SC;85,38
Gameleira;2605905;PE;81,53
Gameleira de Goiás;5208152;GO;80,08
Gameleiras;3127339;MG;61,97
Gandu;2911204;BA;74,89
Garanhuns;2606002;PE;87,16
Gararu;2802403;SE;72,47
Garça;3516705;SP;89,03
Garibaldi;4308607;RS;91,91
Garopaba;4205704;SC;93,69
Garrafão do Norte;1503077;PA;69,38
Garruchos;4308656;RS;72,54
Garuva;4205803;SC;92,2
Gaspar;4205902;SC;93,58
Gastão Vidigal;3516804;SP;80,98
Gaúcha do Norte;5103858;MT;81,16
Gaurama;4308706;RS;83,08
Gavião;2911253;BA;73,37
Gavião Peixoto;3516853;SP;82,15
Geminiano;2204352;PI;79,72
General Câmara;4308805;RS;77,6
General Carneiro;4108502;PR;82,57
General Carneiro;5103908;MT;78,44
General Maynard;2802502;SE;76,62
General Salgado;3516903;SP;89,55
General Sampaio;2304608;CE;67,88
Gentil;4308854;RS;80,96
Gentio do Ouro;2911303;BA;79,6
Getulina;3517000;SP;84,71
Getúlio Vargas;4308904;RS;89,34
Gilbués;2204402;PI;73,56
Girau do Ponciano;2702900;AL;61,42
Giruá;4309001;RS;79,9
Glaucilândia;3127354;MG;78,72
Glicério;3517109;SP;85,82
Glória;2911402;BA;76,09
Glória D'Oeste;5103957;MT;79,28
Glória de Dourados;5004007;MS;84,37
Glória do Goitá;2606101;PE;68,27
Glorinha;4309050;RS;80,78
Godofredo Viana;2104305;MA;81,51
Godoy Moreira;4108551;PR;66,89
Goiabeira;3127370;MG;81,42
Goiana;2606200;PE;82,42
Goianá;3127388;MG;83,75
Goianápolis;5208400;GO;89,02
Goiandira;5208509;GO;86,56
Goianésia;5208608;GO;86,66
Goianésia do Pará;1503093;PA;77,46
Goiânia;5208707;GO;92,42
Goianinha;2404200;RN;81,19
Goianira;5208806;GO;88,8
Goianorte;1708304;TO;69,9
Goiás;5208905;GO;84,36
Goiatins;1709005;TO;63,06
Goiatuba;5209101;GO;86,17
Goioerê;4108601;PR;86,18
Goioxim;4108650;PR;76,75
Gonçalves;3127404;MG;84,38
Gonçalves Dias;2104404;MA;75,79
Gongogi;2911501;BA;64,97
Gonzaga;3127503;MG;81,48
Gouveia;3127602;MG;77
Gouvelândia;5209150;GO;87,54
Governador Archer;2104503;MA;75,77
Governador Celso Ramos;4206009;SC;88,33
Governador Dix-Sept Rosado;2404309;RN;84,44
Governador Edison Lobão;2104552;MA;84,16
Governador Eugênio Barros;2104602;MA;83,15
Governador Jorge Teixeira;1101005;RO;77,94
Governador Lindenberg;3202256;ES;76,95
Governador Luiz Rocha;2104628;MA;65,6
Governador Mangabeira;2911600;BA;76,95
Governador Newton Bello;2104651;MA;69,02
Governador Nunes Freire;2104677;MA;79,41
Governador Valadares;3127701;MG;90,23
Graça;2304657;CE;76,39
Graça Aranha;2104701;MA;83,63
Gracho Cardoso;2802601;SE;56,78
Grajaú;2104800;MA;73,46
Gramado;4309100;RS;93,74
Gramado dos Loureiros;4309126;RS;74,41
Gramado Xavier;4309159;RS;75,02
Grandes Rios;4108700;PR;72,94
Granito;2606309;PE;80,8
Granja;2304707;CE;66,44
Granjeiro;2304806;CE;78,97
Grão Mogol;3127800;MG;68,33
Grão-Pará;4206108;SC;89,35
Gravatá;2606408;PE;80,52
Gravataí;4309209;RS;88,11
Gravatal;4206207;SC;89,61
Groaíras;2304905;CE;78,57
Grossos;2404408;RN;84,54
Grupiara;3127909;MG;85,61
Guabiju;4309258;RS;79,57
Guabiruba;4206306;SC;92,41
Guaçuí;3202306;ES;83,1
Guadalupe;2204501;PI;77,53
Guaíba;4309308;RS;90,04
Guaiçara;3517208;SP;87,97
Guaimbê;3517307;SP;79,52
Guaíra;3517406;SP;88,65
Guaíra;4108809;PR;89,11
Guairaçá;4108908;PR;85,22
Guaiúba;2304954;CE;74,77
Guajará;1301654;AM;62,11
Guajará-Mirim;1100106;RO;82,04
Guajeru;2911659;BA;84,32
Guamaré;2404507;RN;85,07
Guamiranga;4108957;PR;82,77
Guanambi;2911709;BA;85,49
Guanhães;3128006;MG;84,12
Guapé;3128105;MG;82,29
Guapiaçu;3517505;SP;89,41
Guapiara;3517604;SP;73,17
Guapimirim;3301850;RJ;88,11
Guapirama;4109005;PR;83,92
Guapó;5209200;GO;81,94
Guaporé;4309407;RS;90,71
Guaporema;4109104;PR;90,76
Guará;3517703;SP;81,77
Guarabira;2506301;PB;82,58
Guaraçaí;3517802;SP;83,58
Guaraci;3517901;SP;89,94
Guaraci;4109203;PR;89,74
Guaraciaba;3128204;MG;63,94
Guaraciaba;4206405;SC;90,39
Guaraciaba do Norte;2305001;CE;80,55
Guaraciama;3128253;MG;74,7
Guaraí;1709302;TO;82,4
Guaraíta;5209291;GO;76,01
Guaramiranga;2305100;CE;67,64
Guaramirim;4206504;SC;94,12
Guaranésia;3128303;MG;89,31
Guarani;3128402;MG;79,19
Guarani d'Oeste;3518008;SP;76,73
Guarani das Missões;4309506;RS;81,37
Guarani de Goiás;5209408;GO;70,72
Guaraniaçu;4109302;PR;76,13
Guarantã;3518107;SP;91,52
Guarantã do Norte;5104104;MT;90,85
Guarapari;3202405;ES;87,75
Guarapuava;4109401;PR;88,77
Guaraqueçaba;4109500;PR;80,37
Guarará;3128501;MG;82,61
Guararapes;3518206;SP;86,9
Guararema;3518305;SP;86,65
Guaratinga;2911808;BA;74,26
Guaratinguetá;3518404;SP;89,92
Guaratuba;4109609;PR;90,76
Guarda-Mor;3128600;MG;85,38
Guareí;3518503;SP;80,96
Guariba;3518602;SP;86,93
Guaribas;2204550;PI;75,27
Guarinos;5209457;GO;74,69
Guarujá;3518701;SP;89,67
Guarujá do Sul;4206603;SC;91,06
Guarulhos;3518800;SP;91,02
Guatambú;4206652;SC;86,44
Guatapará;3518859;SP;87,18
Guaxupé;3128709;MG;88,14
Guia Lopes da Laguna;5004106;MS;83,03
Guidoval;3128808;MG;81,92
Guimarães;2104909;MA;68,39
Guimarânia;3128907;MG;83,3
Guiratinga;5104203;MT;74,95
Guiricema;3129004;MG;72
Gurinhatã;3129103;MG;66,54
Gurinhém;2506400;PB;73,9
Gurjão;2506509;PB;82,55
Gurupá;1503101;PA;61,52
Gurupi;1709500;TO;90,15
Guzolândia;3518909;SP;83,81
Harmonia;4309555;RS;87,64
Heitoraí;5209606;GO;82,92
Heliodora;3129202;MG;78,37
Heliópolis;2911857;BA;65,74
Herculândia;3519006;SP;80,76
Herval;4307104;RS;69,42
Herval d'Oeste;4206702;SC;90,15
Herveiras;4309571;RS;71,52
Hidrolândia;2305209;CE;79,58
Hidrolândia;5209705;GO;88,26
Hidrolina;5209804;GO;83,53
Holambra;3519055;SP;92,48
Honório Serpa;4109658;PR;80,53
Horizonte;2305233;CE;89,46
Horizontina;4309605;RS;88,85
Hortolândia;3519071;SP;93,21
Hugo Napoleão;2204600;PI;73,57
Hulha Negra;4309654;RS;81,6
Humaitá;1301704;AM;79,81
Humaitá;4309704;RS;84,03
Humberto de Campos;2105005;MA;45,49
Iacanga;3519105;SP;86,74
Iaciara;5209903;GO;77,38
Iacri;3519204;SP;86,33
Iaçu;2911907;BA;73,27
Iapu;3129301;MG;79,12
Iaras;3519253;SP;87,32
Iati;2606507;PE;69,74
Ibaiti;4109708;PR;83,42
Ibarama;4309753;RS;75,9
Ibaretama;2305266;CE;76,75
Ibaté;3519303;SP;87,67
Ibateguara;2703007;AL;73,58
Ibatiba;3202454;ES;79,65
Ibema;4109757;PR;88,17
Ibertioga;3129400;MG;69,07
Ibiá;3129509;MG;83,25
Ibiaçá;4309803;RS;84,13
Ibiaí;3129608;MG;69,79
Ibiam;4206751;SC;88,53
Ibiapina;2305308;CE;76,92
Ibiara;2506608;PB;78,87
Ibiassucê;2912004;BA;83,05
Ibicaraí;2912103;BA;73,01
Ibicaré;4206801;SC;83,21
Ibicoara;2912202;BA;89,51
Ibicuí;2912301;BA;75,87
Ibicuitinga;2305332;CE;68,45
Ibimirim;2606606;PE;73,85
Ibipeba;2912400;BA;68,65
Ibipitanga;2912509;BA;79,45
Ibiporã;4109807;PR;86,92
Ibiquera;2912608;BA;60,3
Ibirá;3519402;SP;81,15
Ibiracatu;3129657;MG;70,57
Ibiraci;3129707;MG;87,54
Ibiraçu;3202504;ES;89,62
Ibiraiaras;4309902;RS;88,87
Ibirajuba;2606705;PE;72,21
Ibirama;4206900;SC;91,71
Ibirapitanga;2912707;BA;66,73
Ibirapuã;2912806;BA;72,79
Ibirapuitã;4309951;RS;82,22
Ibirarema;3519501;SP;85,04
Ibirataia;2912905;BA;72,1
Ibirité;3129806;MG;88,19
Ibirubá;4310009;RS;91,4
Ibitiara;2913002;BA;74,27
Ibitinga;3519600;SP;89,1
Ibitirama;3202553;ES;76,69
Ibititá;2913101;BA;71,12
Ibitiúra de Minas;3129905;MG;81,48
Ibituruna;3130002;MG;75,28
Ibiúna;3519709;SP;84,71
Ibotirama;2913200;BA;76,68
Icapuí;2305357;CE;88,24
Içara;4207007;SC;92,38
Icaraí de Minas;3130051;MG;70,62
Icaraíma;4109906;PR;87,76
Icatu;2105104;MA;52,37
Icém;3519808;SP;89,65
Ichu;2913309;BA;87,26
Icó;2305407;CE;74,15
Iconha;3202603;ES;81,92
Ielmo Marinho;2404606;RN;76,19
Iepê;3519907;SP;80,79
Igaci;2703106;AL;68,22
Igaporã;2913408;BA;79,56
Igaraçu do Tietê;3520004;SP;87,81
Igaracy;2502607;PB;78,52
Igarapava;3520103;SP;88,75
Igarapé;3130101;MG;88,21
Igarapé do Meio;2105153;MA;77,26
Igarapé Grande;2105203;MA;76,82
Igarapé-Açu;1503200;PA;61,54
Igarapé-Miri;1503309;PA;66,08
Igarassu;2606804;PE;85,92
Igaratá;3520202;SP;84,19
Igaratinga;3130200;MG;84,61
Igrapiúna;2913457;BA;61,57
Igreja Nova;2703205;AL;68,6
Igrejinha;4310108;RS;90,15
Iguaba Grande;3301876;RJ;90
Iguaí;2913507;BA;66,33
Iguape;3520301;SP;81,54
Iguaraçu;4110003;PR;88,41
Iguaracy;2606903;PE;72,63
Iguatama;3130309;MG;85,45
Iguatemi;5004304;MS;87
Iguatu;2305506;CE;82,33
Iguatu;4110052;PR;75,12
Ijaci;3130408;MG;85,61
Ijuí;4310207;RS;88,49
Ilha Comprida;3520426;SP;87,22
Ilha das Flores;2802700;SE;65,66
Ilha de Itamaracá;2607604;PE;81,5
Ilha Grande;2204659;PI;69,79
Ilha Solteira;3520442;SP;93,38
Ilhabela;3520400;SP;95,52
Ilhéus;2913606;BA;83,92
Ilhota;4207106;SC;93,06
Ilicínea;3130507;MG;82,83
Ilópolis;4310306;RS;86,22
Imaculada;2506707;PB;75,94
Imaruí;4207205;SC;81,6
Imbaú;4110078;PR;84,58
Imbé;4310330;RS;90,68
Imbé de Minas;3130556;MG;84,61
Imbituba;4207304;SC;91,78
Imbituva;4110102;PR;86,51
Imbuia;4207403;SC;91,09
Imigrante;4310363;RS;84,45
Imperatriz;2105302;MA;89,85
Inácio Martins;4110201;PR;73,57
Inaciolândia;5209937;GO;86,91
Inajá;2607000;PE;61,61
Inajá;4110300;PR;56,33
Inconfidentes;3130606;MG;80,67
Indaiabira;3130655;MG;64,03
Indaial;4207502;SC;94,72
Indaiatuba;3520509;SP;93,99
Independência;2305605;CE;83,04
Independência;4310405;RS;81,38
Indiana;3520608;SP;89,37
Indianópolis;3130705;MG;88,21
Indianópolis;4110409;PR;79,98
Indiaporã;3520707;SP;83,3
Indiara;5209952;GO;87,24
Indiaroba;2802809;SE;64,91
Indiavaí;5104500;MT;86,23
Ingá;2506806;PB;72,19
Ingaí;3130804;MG;82,69
Ingazeira;2607109;PE;85,76
Inhacorá;4310413;RS;75,06
Inhambupe;2913705;BA;78,27
Inhangapi;1503408;PA;65,11
Inhapi;2703304;AL;62,89
Inhapim;3130903;MG;81,11
Inhaúma;3131000;MG;81,68
Inhuma;2204709;PI;74,99
Inhumas;5210000;GO;84,44
Inimutaba;3131109;MG;73,33
Inocência;5004403;MS;90,35
Inúbia Paulista;3520806;SP;90,05
Iomerê;4207577;SC;93,06
Ipaba;3131158;MG;88,09
Ipameri;5210109;GO;84,92
Ipanema;3131208;MG;84,4
Ipanguaçu;2404705;RN;83,6
Ipaporanga;2305654;CE;77,79
Ipatinga;3131307;MG;92,07
Ipaumirim;2305704;CE;74,39
Ipaussu;3520905;SP;86,9
Ipê;4310439;RS;82,58
Ipecaetá;2913804;BA;51,21
Iperó;3521002;SP;89,99
Ipeúna;3521101;SP;90,55
Ipiaçu;3131406;MG;83,7
Ipiaú;2913903;BA;79,28
Ipiguá;3521150;SP;90,31
Ipira;4207601;SC;84,1
Ipirá;2914000;BA;71,97
Ipiranga;4110508;PR;86,63
Ipiranga de Goiás;5210158;GO;85,06
Ipiranga do Norte;5104526;MT;94,58
Ipiranga do Piauí;2204808;PI;72,74
Ipiranga do Sul;4310462;RS;91,26
Ipixuna;1301803;AM;41,97
Ipixuna do Pará;1503457;PA;65,41
Ipojuca;2607208;PE;86,43
Iporá;5210208;GO;89,33
Iporã;4110607;PR;85,45
Iporã do Oeste;4207650;SC;88,78
Iporanga;3521200;SP;80,73
Ipu;2305803;CE;78,3
Ipuã;3521309;SP;88,48
Ipuaçu;4207684;SC;69,86
Ipubi;2607307;PE;63,19
Ipueira;2404804;RN;83,27
Ipueiras;1709807;TO;54,09
Ipueiras;2305902;CE;82,05
Ipuiúna;3131505;MG;78,95
Ipumirim;4207700;SC;89,97
Ipupiara;2914109;BA;72,94
Iracema;1400282;RR;57,73
Iracema;2306009;CE;77,78
Iracema do Oeste;4110656;PR;80,48
