Municípios;Código municipal;UF;% do total geral
Iracema do Oeste;4110656;PR;71,25
Iracemápolis;3521408;SP;55,87
Iraceminha;4207759;SC;79,93
Iraí;4310504;RS;82,21
Iraí de Minas;3131604;MG;62,65
Irajuba;2914208;BA;84,61
Iramaia;2914307;BA;91,97
Iranduba;1301852;AM;73,62
Irani;4207809;SC;59,85
Irapuã;3521507;SP;52,36
Irapuru;3521606;SP;60,13
Iraquara;2914406;BA;87,42
Irará;2914505;BA;88,61
Irati;4110706;PR;69,62
Irati;4207858;SC;81,32
Irauçuba;2306108;CE;72,1
Irecê;2914604;BA;59,31
Iretama;4110805;PR;64,54
Irineópolis;4207908;SC;79,18
Irituia;1503507;PA;88,33
Irupi;3202652;ES;49,53
Isaías Coelho;2204907;PI;88,64
Israelândia;5210307;GO;69,87
Itá;4208005;SC;60,42
Itaara;4310538;RS;75,22
Itabaiana;2506905;PB;68,65
Itabaiana;2802908;SE;55,35
Itabaianinha;2803005;SE;77,37
Itabela;2914653;BA;69,45
Itaberá;3521705;SP;65,5
Itaberaba;2914703;BA;63,38
Itaberaí;5210406;GO;46,04
Itabi;2803104;SE;83,76
Itabira;3131703;MG;73,42
Itabirinha;3131802;MG;63,11
Itabirito;3131901;MG;65,91
Itaboraí;3301900;RJ;67,15
Itabuna;2914802;BA;62,46
Itacajá;1710508;TO;79,36
Itacambira;3132008;MG;89,09
Itacarambi;3132107;MG;80,36
Itacaré;2914901;BA;64,98
Itacoatiara;1301902;AM;75,54
Itacuruba;2607406;PE;78,17
Itacurubi;4310553;RS;71,22
Itaeté;2915007;BA;82,98
Itagi;2915106;BA;77,41
Itagibá;2915205;BA;69,12
Itagimirim;2915304;BA;67,39
Itaguaçu;3202702;ES;68,19
Itaguaçu da Bahia;2915353;BA;83,66
Itaguaí;3302007;RJ;72,07
Itaguajé;4110904;PR;69,88
Itaguara;3132206;MG;64,31
Itaguari;5210562;GO;62,04
Itaguaru;5210604;GO;71,03
Itaguatins;1710706;TO;82,97
Itaí;3521804;SP;53,87
Itaíba;2607505;PE;84,76
Itaiçaba;2306207;CE;86,21
Itainópolis;2205003;PI;85,98
Itaiópolis;4208104;SC;71,74
Itaipava do Grajaú;2105351;MA;87,09
Itaipé;3132305;MG;76,51
Itaipulândia;4110953;PR;52,68
Itaitinga;2306256;CE;49,11
Itaituba;1503606;PA;64,44
Itajá;2404853;RN;74,2
Itajá;5210802;GO;59,71
Itajaí;4208203;SC;48,78
Itajobi;3521903;SP;54,87
Itaju;3522000;SP;46,67
Itaju do Colônia;2915403;BA;69,88
Itajubá;3132404;MG;57,26
Itajuípe;2915502;BA;67,3
Italva;3302056;RJ;75,3
Itamaraju;2915601;BA;66,73
Itamarandiba;3132503;MG;70,86
Itamarati;1301951;AM;93,83
Itamarati de Minas;3132602;MG;67
Itamari;2915700;BA;78,99
Itambacuri;3132701;MG;66,72
Itambaracá;4111001;PR;67,26
Itambé;2607653;PE;71,11
Itambé;2915809;BA;74,5
Itambé;4111100;PR;56,53
Itambé do Mato Dentro;3132800;MG;81,4
Itamogi;3132909;MG;60,2
Itamonte;3133006;MG;73,23
Itanagra;2915908;BA;89,03
Itanhaém;3522109;SP;61,3
Itanhandu;3133105;MG;67,89
Itanhangá;5104542;MT;52,76
Itanhém;2916005;BA;72,49
Itanhomi;3133204;MG;66,03
Itaobim;3133303;MG;65,23
Itaoca;3522158;SP;76,7
Itaocara;3302106;RJ;67,15
Itapaci;5210901;GO;52,92
Itapagipe;3133402;MG;56,9
Itapajé;2306306;CE;65,48
Itaparica;2916104;BA;83,65
Itapé;2916203;BA;69,35
Itapebi;2916302;BA;74,99
Itapecerica;3133501;MG;66,68
Itapecerica da Serra;3522208;SP;67,2
Itapecuru Mirim;2105401;MA;84,29
Itapejara d'Oeste;4111209;PR;65,87
Itapema;4208302;SC;49,8
Itapemirim;3202801;ES;78,88
Itaperuçu;4111258;PR;83,57
Itaperuna;3302205;RJ;65,05
Itapetim;2607703;PE;78,72
Itapetinga;2916401;BA;62,3
Itapetininga;3522307;SP;58,71
Itapeva;3133600;MG;61,15
Itapeva;3522406;SP;60,43
Itapevi;3522505;SP;65,64
Itapicuru;2916500;BA;86,63
Itapipoca;2306405;CE;70,47
Itapira;3522604;SP;58
Itapiranga;1302009;AM;83,45
Itapiranga;4208401;SC;57,82
Itapirapuã;5211008;GO;58,13
Itapirapuã Paulista;3522653;SP;75,24
Itapiratins;1710904;TO;74,53
Itapissuma;2607752;PE;75,31
Itapitanga;2916609;BA;68,7
Itapiúna;2306504;CE;79
Itapoá;4208450;SC;55,53
Itápolis;3522703;SP;52,03
Itaporã;5004502;MS;61,89
Itaporã do Tocantins;1711100;TO;68,41
Itaporanga;2507002;PB;59,98
Itaporanga;3522802;SP;64,49
Itaporanga d'Ajuda;2803203;SE;76,84
Itapororoca;2507101;PB;78,16
Itapuã do Oeste;1101104;RO;72,72
Itapuca;4310579;RS;86,21
Itapuí;3522901;SP;53,69
Itapura;3523008;SP;67,61
Itapuranga;5211206;GO;64,63
Itaquaquecetuba;3523107;SP;67,66
Itaquara;2916708;BA;88,54
Itaqui;4310603;RS;63,6
Itaquiraí;5004601;MS;61,68
Itaquitinga;2607802;PE;80,8
Itarana;3202900;ES;73,3
Itarantim;2916807;BA;63,07
Itararé;3523206;SP;56,57
Itarema;2306553;CE;80,24
Itariri;3523305;SP;65,21
Itarumã;5211305;GO;55,07
Itati;4310652;RS;90,38
Itatiaia;3302254;RJ;66,26
Itatiaiuçu;3133709;MG;75,94
Itatiba;3523404;SP;49,31
Itatiba do Sul;4310702;RS;77,44
Itatim;2916856;BA;73,85
Itatinga;3523503;SP;49,85
Itatira;2306603;CE;80,77
Itatuba;2507200;PB;79,58
Itaú;2404903;RN;78,01
Itaú de Minas;3133758;MG;56,67
Itaúba;5104559;MT;65,79
Itaubal;1600253;AP;84,62
Itauçu;5211404;GO;66,86
Itaueira;2205102;PI;74,94
Itaúna;3133808;MG;57,54
Itaúna do Sul;4111308;PR;62
Itaverava;3133907;MG;87,76
Itinga;3134004;MG;74,92
Itinga do Maranhão;2105427;MA;66,97
Itiquira;5104609;MT;51,82
Itirapina;3523602;SP;53,9
Itirapuã;3523701;SP;53,47
Itiruçu;2916906;BA;82,6
Itiúba;2917003;BA;84,29
Itobi;3523800;SP;55,74
Itororó;2917102;BA;74,18
Itu;3523909;SP;50,83
Ituaçu;2917201;BA;88,92
Ituberá;2917300;BA;71,37
Itueta;3134103;MG;72,39
Ituiutaba;3134202;MG;46,78
Itumbiara;5211503;GO;52,15
Itumirim;3134301;MG;77,35
Itupeva;3524006;SP;42,34
Itupiranga;1503705;PA;76,17
Ituporanga;4208500;SC;59,72
Iturama;3134400;MG;43,96
Itutinga;3134509;MG;70,63
Ituverava;3524105;SP;54,87
Iuiu;2917334;BA;90,27
Iúna;3203007;ES;50,41
Ivaí;4111407;PR;80,48
Ivaiporã;4111506;PR;57,95
Ivaté;4111555;PR;58,33
Ivatuba;4111605;PR;54
Ivinhema;5004700;MS;55,02
Ivolândia;5211602;GO;65,29
Ivorá;4310751;RS;83,51
Ivoti;4310801;RS;60,05
Jaboatão dos Guararapes;2607901;PE;65,62
Jaborá;4208609;SC;63,62
Jaborandi;2917359;BA;86,48
Jaborandi;3524204;SP;59,13
Jaboti;4111704;PR;67,38
Jaboticaba;4310850;RS;75,28
Jaboticabal;3524303;SP;56,86
Jaboticatubas;3134608;MG;76,86
Jaçanã;2405009;RN;76,07
Jacaraci;2917409;BA;90,51
Jacaraú;2507309;PB;79,86
Jacaré dos Homens;2703403;AL;78,76
Jacareacanga;1503754;PA;71,92
Jacareí;3524402;SP;56,01
Jacarezinho;4111803;PR;56,84
Jaci;3524501;SP;39,79
Jaciara;5104807;MT;57,49
Jacinto;3134707;MG;67,59
Jacinto Machado;4208708;SC;77,97
Jacobina;2917508;BA;68,5
Jacobina do Piauí;2205151;PI;88,18
Jacuí;3134806;MG;70,67
Jacuípe;2703502;AL;74,04
Jacuizinho;4310876;RS;87,88
Jacundá;1503804;PA;70,6
Jacupiranga;3524600;SP;61,1
Jacutinga;3134905;MG;55,56
Jacutinga;4310900;RS;74,33
Jaguapitã;4111902;PR;38,2
Jaguaquara;2917607;BA;73,59
Jaguaraçu;3135001;MG;80,16
Jaguarão;4311007;RS;66,71
Jaguarari;2917706;BA;76,43
Jaguaré;3203056;ES;60,15
Jaguaretama;2306702;CE;74,54
Jaguari;4311106;RS;77,28
Jaguariaíva;4112009;PR;61,41
Jaguaribara;2306801;CE;77,04
Jaguaribe;2306900;CE;65,01
Jaguaripe;2917805;BA;88,54
Jaguariúna;3524709;SP;41,69
Jaguaruana;2307007;CE;85,8
Jaguaruna;4208807;SC;72,88
Jaíba;3135050;MG;64,95
Jaicós;2205201;PI;83,31
Jales;3524808;SP;54,64
Jambeiro;3524907;SP;58,22
Jampruca;3135076;MG;69,52
Janaúba;3135100;MG;65,04
Jandaia;5211701;GO;66,13
Jandaia do Sul;4112108;PR;44
Jandaíra;2405108;RN;79,83
Jandaíra;2917904;BA;84,21
Jandira;3525003;SP;60,51
Janduís;2405207;RN;76,29
Jangada;5104906;MT;75,29
Janiópolis;4112207;PR;58,84
Januária;3135209;MG;78,26
Januário Cicco;2405306;RN;81,59
Japaraíba;3135308;MG;63,36
Japaratinga;2703601;AL;64,81
Japaratuba;2803302;SE;77,26
Japeri;3302270;RJ;78,99
Japi;2405405;RN;87,11
Japira;4112306;PR;67,28
Japoatã;2803401;SE;78,84
Japonvar;3135357;MG;85,24
Japorã;5004809;MS;81,11
Japurá;1302108;AM;86,45
Japurá;4112405;PR;58,61
Jaqueira;2607950;PE;77,67
Jaquirana;4311122;RS;85,49
Jaraguá;5211800;GO;50,77
Jaraguá do Sul;4208906;SC;50,49
Jaraguari;5004908;MS;57,79
Jaramataia;2703700;AL;81,97
Jardim;2307106;CE;82,75
Jardim;5005004;MS;54,54
Jardim Alegre;4112504;PR;60,48
Jardim de Angicos;2405504;RN;86,18
Jardim de Piranhas;2405603;RN;63,5
Jardim do Mulato;2205250;PI;91,82
Jardim do Seridó;2405702;RN;70,1
Jardim Olinda;4112603;PR;67,14
Jardinópolis;3525102;SP;52,37
Jardinópolis;4208955;SC;73,52
Jari;4311130;RS;84,29
Jarinu;3525201;SP;61,3
Jaru;1100114;RO;60,81
Jataí;5211909;GO;51,71
Jataizinho;4112702;PR;54,84
Jataúba;2608008;PE;74,41
Jateí;5005103;MS;53,64
Jati;2307205;CE;76,23
Jatobá;2105450;MA;90,11
Jatobá;2608057;PE;82,61
Jatobá do Piauí;2205276;PI;83,8
Jaú;3525300;SP;57,04
Jaú do Tocantins;1711506;TO;68,66
Jaupaci;5212006;GO;72,42
Jauru;5105002;MT;74,01
Jeceaba;3135407;MG;81,96
Jenipapo de Minas;3135456;MG;80,56
Jenipapo dos Vieiras;2105476;MA;92,9
Jequeri;3135506;MG;73,77
Jequiá da Praia;2703759;AL;72,16
Jequié;2918001;BA;70,62
Jequitaí;3135605;MG;79,94
Jequitibá;3135704;MG;77,08
Jequitinhonha;3135803;MG;66,4
Jeremoabo;2918100;BA;81,14
Jericó;2507408;PB;59,17
Jeriquara;3525409;SP;50,15
Jerônimo Monteiro;3203106;ES;61,42
Jerumenha;2205300;PI;78,77
Jesuânia;3135902;MG;69,71
Jesuítas;4112751;PR;52,84
Jesúpolis;5212055;GO;69,15
Ji-Paraná;1100122;RO;52,09
Jijoca de Jericoacoara;2307254;CE;66,82
Jiquiriçá;2918209;BA;84,94
Jitaúna;2918308;BA;75,48
Joaçaba;4209003;SC;51,92
Joaíma;3136009;MG;71,59
Joanésia;3136108;MG;89,95
Joanópolis;3525508;SP;57,91
João Alfredo;2608107;PE;74,39
João Câmara;2405801;RN;74,71
João Costa;2205359;PI;89,94
João Dias;2405900;RN;73,77
João Dourado;2918357;BA;77,21
João Lisboa;2105500;MA;76,27
João Monlevade;3136207;MG;62,16
João Neiva;3203130;ES;72,21
João Pessoa;2507507;PB;48,49
João Pinheiro;3136306;MG;57,16
João Ramalho;3525607;SP;48,93
Joaquim Felício;3136405;MG;79,85
Joaquim Gomes;2703809;AL;72,53
Joaquim Nabuco;2608206;PE;75,86
Joaquim Pires;2205409;PI;86,18
Joaquim Távora;4112801;PR;61,09
Joca Claudino;2513653;PB;94,06
Joca Marques;2205458;PI;95,64
Jóia;4311155;RS;80,04
Joinville;4209102;SC;53,39
Jordânia;3136504;MG;71,49
Jordão;1200328;AC;90,7
José Boiteux;4209151;SC;75,45
José Bonifácio;3525706;SP;44,2
José da Penha;2406007;RN;76,12
José de Freitas;2205508;PI;67,15
José Gonçalves de Minas;3136520;MG;83,89
José Raydan;3136553;MG;74,87
Joselândia;2105609;MA;88,83
Josenópolis;3136579;MG;82,17
Joviânia;5212105;GO;57,96
Juara;5105101;MT;64
Juarez Távora;2507606;PB;74,89
Juarina;1711803;TO;74,36
Juatuba;3136652;MG;64,58
Juazeirinho;2507705;PB;80,41
Juazeiro;2918407;BA;63,78
Juazeiro do Norte;2307304;CE;46,1
Juazeiro do Piauí;2205516;PI;84,09
Jucás;2307403;CE;69,28
Jucati;2608255;PE;83,88
Jucuruçu;2918456;BA;80,14
Jucurutu;2406106;RN;73,22
Juína;5105150;MT;62,9
Juiz de Fora;3136702;MG;59,47
Júlio Borges;2205524;PI;91,73
Júlio de Castilhos;4311205;RS;70,87
Júlio Mesquita;3525805;SP;73,37
Jumirim;3525854;SP;45,31
Junco do Maranhão;2105658;MA;89,27
Junco do Seridó;2507804;PB;77,26
Jundiá;2406155;RN;87,25
Jundiá;2703908;AL;75,86
Jundiaí;3525904;SP;52,64
Jundiaí do Sul;4112900;PR;67,95
Junqueiro;2704005;AL;81,32
Junqueirópolis;3526001;SP;51,14
Jupi;2608305;PE;70,08
Jupiá;4209177;SC;69,76
Juquiá;3526100;SP;63,81
Juquitiba;3526209;SP;70,41
Juramento;3136801;MG;80,71
Juranda;4112959;PR;62,3
Jurema;2205532;PI;91,01
Jurema;2608404;PE;76,12
Juripiranga;2507903;PB;72,44
Juru;2508000;PB;85,49
Juruá;1302207;AM;88,3
Juruaia;3136900;MG;70,7
Juruena;5105176;MT;66,26
Juruti;1503903;PA;84,01
Juscimeira;5105200;MT;74,81
Jussara;2918506;BA;87,29
Jussara;4113007;PR;55,31
Jussara;5212204;GO;55,38
Jussari;2918555;BA;64,62
Jussiape;2918605;BA;89,7
Jutaí;1302306;AM;90,65
Juti;5005152;MS;57,36
Juvenília;3136959;MG;83,81
Kaloré;4113106;PR;63,53
Lábrea;1302405;AM;86,28
Lacerdópolis;4209201;SC;71,2
Ladainha;3137007;MG;81,98
Ladário;5005202;MS;54,42
Lafaiete Coutinho;2918704;BA;77,65
Lagamar;3137106;MG;66,14
Lagarto;2803500;SE;71,08
Lages;4209300;SC;66,01
Lago da Pedra;2105708;MA;77,19
Lago do Junco;2105807;MA;91,43
Lago dos Rodrigues;2105948;MA;85,46
Lago Verde;2105906;MA;90,99
Lagoa;2508109;PB;67,47
Lagoa Alegre;2205557;PI;85,89
Lagoa Bonita do Sul;4311239;RS;76,21
Lagoa d'Anta;2406205;RN;83,24
Lagoa da Canoa;2704104;AL;83,74
Lagoa da Confusão;1711902;TO;54,76
Lagoa da Prata;3137205;MG;57,06
Lagoa de Dentro;2508208;PB;79,62
Lagoa de Itaenga;2608503;PE;72,11
Lagoa de Pedras;2406304;RN;84,47
Lagoa de São Francisco;2205573;PI;93,38
Lagoa de Velhos;2406403;RN;84,35
Lagoa do Barro do Piauí;2205565;PI;90,07
Lagoa do Carro;2608453;PE;72,39
Lagoa do Mato;2105922;MA;89,14
Lagoa do Ouro;2608602;PE;84,47
Lagoa do Piauí;2205581;PI;75,3
Lagoa do Sítio;2205599;PI;87,67
Lagoa do Tocantins;1711951;TO;76,22
Lagoa dos Gatos;2608701;PE;77,86
Lagoa dos Patos;3137304;MG;82,04
Lagoa dos Três Cantos;4311270;RS;66,06
Lagoa Dourada;3137403;MG;83,35
Lagoa Formosa;3137502;MG;56,46
Lagoa Grande;2608750;PE;72,7
Lagoa Grande;3137536;MG;60,73
Lagoa Grande do Maranhão;2105963;MA;87,92
Lagoa Nova;2406502;RN;79,77
Lagoa Real;2918753;BA;86,39
Lagoa Salgada;2406601;RN;82,94
Lagoa Santa;3137601;MG;58,62
Lagoa Santa;5212253;GO;54,75
Lagoa Seca;2508307;PB;75,23
Lagoa Vermelha;4311304;RS;67,96
Lagoão;4311254;RS;82,02
Lagoinha;3526308;SP;66,88
Lagoinha do Piauí;2205540;PI;84,37
Laguna;4209409;SC;75,18
Laguna Carapã;5005251;MS;53,59
Laje;2918803;BA;88,04
Laje do Muriaé;3302304;RJ;80,23
Lajeado;1712009;TO;66,29
Lajeado;4311403;RS;49,15
Lajeado do Bugre;4311429;RS;84,55
Lajeado Grande;4209458;SC;70,09
Lajeado Novo;2105989;MA;81,85
Lajedão;2918902;BA;77,17
Lajedinho;2919009;BA;79,09
Lajedo;2608800;PE;69,09
Lajedo do Tabocal;2919058;BA;90,31
Lajes;2406700;RN;78,41
Lajes Pintadas;2406809;RN;79,58
Lajinha;3137700;MG;63,41
Lamarão;2919108;BA;92,78
Lambari;3137809;MG;68,69
Lambari D'Oeste;5105234;MT;68,62
Lamim;3137908;MG;85,91
Landri Sales;2205607;PI;82,83
Lapa;4113205;PR;76,95
Lapão;2919157;BA;83,8
Laranja da Terra;3203163;ES;78,09
Laranjal;3138005;MG;72,43
Laranjal;4113254;PR;74,38
Laranjal do Jari;1600279;AP;74,64
Laranjal Paulista;3526407;SP;56,02
Laranjeiras;2803609;SE;78,67
Laranjeiras do Sul;4113304;PR;62,91
Lassance;3138104;MG;77,1
Lastro;2508406;PB;81,99
Laurentino;4209508;SC;62,39
Lauro de Freitas;2919207;BA;57,6
Lauro Müller;4209607;SC;77,52
Lavandeira;1712157;TO;82,42
Lavínia;3526506;SP;53,54
Lavras;3138203;MG;53,4
Lavras da Mangabeira;2307502;CE;66,74
Lavras do Sul;4311502;RS;76,22
Lavrinhas;3526605;SP;55,77
Leandro Ferreira;3138302;MG;68,87
Lebon Régis;4209706;SC;71,12
Leme;3526704;SP;51,82
Leme do Prado;3138351;MG;83,09
Lençóis;2919306;BA;73,47
Lençóis Paulista;3526803;SP;53,77
Leoberto Leal;4209805;SC;80,54
Leopoldina;3138401;MG;58,51
Leopoldo de Bulhões;5212303;GO;68,36
Leópolis;4113403;PR;63,06
Liberato Salzano;4311601;RS;86,82
Liberdade;3138500;MG;76,3
Licínio de Almeida;2919405;BA;88,47
Lidianópolis;4113429;PR;65,02
Lima Campos;2106003;MA;83,5
Lima Duarte;3138609;MG;66,95
Limeira;3526902;SP;56,89
Limeira do Oeste;3138625;MG;51,33
Limoeiro;2608909;PE;65,77
Limoeiro de Anadia;2704203;AL;84,32
Limoeiro do Ajuru;1504000;PA;94,03
Limoeiro do Norte;2307601;CE;71,3
Lindoeste;4113452;PR;71,44
Lindóia;3527009;SP;51,33
Lindóia do Sul;4209854;SC;69,84
Lindolfo Collor;4311627;RS;66,68
Linha Nova;4311643;RS;83,01
Linhares;3203205;ES;61,33
Lins;3527108;SP;55,83
Livramento;2508505;PB;82,64
Livramento de Nossa Senhora;2919504;BA;81,94
Lizarda;1712405;TO;86,57
Loanda;4113502;PR;52,87
Lobato;4113601;PR;51,59
Logradouro;2508554;PB;79,71
Londrina;4113700;PR;49,62
Lontra;3138658;MG;83,24
Lontras;4209904;SC;64,02
Lorena;3527207;SP;58,92
Loreto;2106102;MA;86,77
Lourdes;3527256;SP;54,02
Louveira;3527306;SP;37,23
Lucas do Rio Verde;5105259;MT;25,07
Lucélia;3527405;SP;52,13
Lucena;2508604;PB;78,59
Lucianópolis;3527504;SP;49,61
Luciara;5105309;MT;85,3
Lucrécia;2406908;RN;74,1
Luís Antônio;3527603;SP;42,19
Luís Correia;2205706;PI;87,01
Luís Domingues;2106201;MA;89,28
Luís Eduardo Magalhães;2919553;BA;39,73
Luís Gomes;2407005;RN;69,6
Luisburgo;3138674;MG;69,52
Luislândia;3138682;MG;84,94
Luiz Alves;4210001;SC;71,14
Luiziana;4113734;PR;65,05
Luiziânia;3527702;SP;61,56
Luminárias;3138708;MG;67,11
Lunardelli;4113759;PR;69,92
Lupércio;3527801;SP;66,17
Lupionópolis;4113809;PR;56,18
Lutécia;3527900;SP;58,01
Luz;3138807;MG;54,99
Luzerna;4210035;SC;73,12
Luziânia;5212501;GO;54,34
Luzilândia;2205805;PI;87,33
Luzinópolis;1712454;TO;81,7
Macaé;3302403;RJ;56,36
Macaíba;2407104;RN;66,7
Macajuba;2919603;BA;79,11
Maçambará;4311718;RS;63,97
Macambira;2803708;SE;85,15
Macapá;1600303;AP;67
Macaparana;2609006;PE;71,65
Macarani;2919702;BA;71,38
Macatuba;3528007;SP;56,45
Macau;2407203;RN;69,12
Macaubal;3528106;SP;59,19
Macaúbas;2919801;BA;83,84
Macedônia;3528205;SP;54,16
Maceió;2704302;AL;53,61
Machacalis;3138906;MG;68,05
Machadinho;4311700;RS;77,16
Machadinho D'Oeste;1100130;RO;68,55
Machado;3139003;MG;58,7
Machados;2609105;PE;74,08
Macieira;4210050;SC;75
Macuco;3302452;RJ;68,66
Macururé;2919900;BA;85,6
Madalena;2307635;CE;72,64
Madeiro;2205854;PI;93,8
Madre de Deus;2919926;BA;72,36
Madre de Deus de Minas;3139102;MG;71,76
Mãe d'Água;2508703;PB;74,45
Mãe do Rio;1504059;PA;68,53
Maetinga;2919959;BA;86,63
Mafra;4210100;SC;71,79
Magalhães Barata;1504109;PA;87,57
Magalhães de Almeida;2106300;MA;89,62
Magda;3528304;SP;58,46
Magé;3302502;RJ;78,59
Maiquinique;2920007;BA;69,19
Mairi;2920106;BA;84,54
Mairinque;3528403;SP;62,8
Mairiporã;3528502;SP;64,33
Mairipotaba;5212600;GO;62,72
Major Gercino;4210209;SC;82,49
Major Isidoro;2704401;AL;77,43
Major Sales;2407252;RN;66,77
Major Vieira;4210308;SC;84,42
Malacacheta;3139201;MG;70,8
Malhada;2920205;BA;86,94
Malhada de Pedras;2920304;BA;87,59
Malhada dos Bois;2803807;SE;80,75
Malhador;2803906;SE;80,6
Mallet;4113908;PR;73,7
Malta;2508802;PB;61,1
Mamanguape;2508901;PB;72,93
Mambaí;5212709;GO;77,26
Mamborê;4114005;PR;59,07
Mamonas;3139250;MG;84,53
Mampituba;4311734;RS;89,21
Manacapuru;1302504;AM;75,57
Manaíra;2509008;PB;76,54
Manaquiri;1302553;AM;81,27
Manari;2609154;PE;88,31
Manaus;1302603;AM;60,38
Mâncio Lima;1200336;AC;93,06
Mandaguaçu;4114104;PR;40,63
Mandaguari;4114203;PR;51,79
Mandirituba;4114302;PR;77,52
Manduri;3528601;SP;48,32
Manfrinópolis;4114351;PR;78,34
Manga;3139300;MG;81,79
Mangaratiba;3302601;RJ;63,76
Mangueirinha;4114401;PR;65,58
Manhuaçu;3139409;MG;59,82
Manhumirim;3139508;MG;55,96
Manicoré;1302702;AM;87,09
Manoel Emídio;2205904;PI;86,23
Manoel Ribas;4114500;PR;71,16
Manoel Urbano;1200344;AC;77,9
Manoel Viana;4311759;RS;64,87
Manoel Vitorino;2920403;BA;85,82
Mansidão;2920452;BA;90,47
Mantena;3139607;MG;60,33
Mantenópolis;3203304;ES;70,11
Maquiné;4311775;RS;86,29
Mar de Espanha;3139805;MG;61,5
Mar Vermelho;2704906;AL;80,98
Mara Rosa;5212808;GO;60,29
Maraã;1302801;AM;91,44
Marabá;1504208;PA;60,53
Marabá Paulista;3528700;SP;75,96
Maracaçumé;2106326;MA;84,3
Maracaí;3528809;SP;59,78
Maracajá;4210407;SC;69,08
Maracaju;5005400;MS;43,65
Maracanã;1504307;PA;91,09
Maracanaú;2307650;CE;64,67
Maracás;2920502;BA;77,36
Maragogi;2704500;AL;70,7
Maragogipe;2920601;BA;82,63
Maraial;2609204;PE;74,02
Marajá do Sena;2106359;MA;88,59
Maranguape;2307700;CE;68,18
Maranhãozinho;2106375;MA;84,82
Marapanim;1504406;PA;90,43
Marapoama;3528858;SP;48,55
Maratá;4311791;RS;78,91
Marataízes;3203320;ES;74,05
Marau;4311809;RS;56,52
Maraú;2920700;BA;66,16
Maravilha;2704609;AL;81
Maravilha;4210506;SC;49,42
Maravilhas;3139706;MG;72,78
Marcação;2509057;PB;92,69
Marcelândia;5105580;MT;65
Marcelino Ramos;4311908;RS;81,2
Marcelino Vieira;2407302;RN;70,98
Marcionílio Souza;2920809;BA;79,42
Marco;2307809;CE;72,61
Marcolândia;2205953;PI;73,41
Marcos Parente;2206001;PI;82,5
Marechal Cândido Rondon;4114609;PR;51,2
Marechal Deodoro;2704708;AL;64,17
Marechal Floriano;3203346;ES;61,48
Marechal Thaumaturgo;1200351;AC;90,16
Marema;4210555;SC;80,86
Mari;2509107;PB;76,82
Maria da Fé;3139904;MG;74,48
Maria Helena;4114708;PR;58,56
Marialva;4114807;PR;47,85
Mariana;3140001;MG;67,05
Mariana Pimentel;4311981;RS;83,62
Mariano Moro;4312005;RS;86,53
Marianópolis do Tocantins;1712504;TO;68,32
Mariápolis;3528908;SP;57,95
Maribondo;2704807;AL;64,71
Maricá;3302700;RJ;58,39
Marilac;3140100;MG;67,31
Marilândia;3203353;ES;59,92
Marilândia do Sul;4114906;PR;62,12
Marilena;4115002;PR;64,4
Marília;3529005;SP;51,33
Mariluz;4115101;PR;61,77
Maringá;4115200;PR;47,88
Marinópolis;3529104;SP;64,71
Mário Campos;3140159;MG;73,52
Mariópolis;4115309;PR;69,6
Maripá;4115358;PR;63,88
Maripá de Minas;3140209;MG;64,2
Marituba;1504422;PA;64,17
Marizópolis;2509156;PB;80,59
Marliéria;3140308;MG;74,07
Marmeleiro;4115408;PR;62,55
Marmelópolis;3140407;MG;82,44
Marques de Souza;4312054;RS;78,54
Marquinho;4115457;PR;79,08
Martinho Campos;3140506;MG;59,37
Martinópole;2307908;CE;69,54
Martinópolis;3529203;SP;51,67
Martins;2407401;RN;69,3
Martins Soares;3140530;MG;60,88
Maruim;2804003;SE;71,11
Marumbi;4115507;PR;56,46
Marzagão;5212907;GO;49,9
Mascote;2920908;BA;72,88
Massapê;2308005;CE;74,4
Massapê do Piauí;2206050;PI;93,51
Massaranduba;2509206;PB;79,22
Massaranduba;4210605;SC;75,5
Mata;4312104;RS;82,75
Mata de São João;2921005;BA;75,94
Mata Grande;2705002;AL;85,08
Mata Roma;2106409;MA;89,31
Mata Verde;3140555;MG;74,54
Matão;3529302;SP;57,41
Mataraca;2509305;PB;77,57
Mateiros;1712702;TO;75,49
Matelândia;4115606;PR;62
Materlândia;3140605;MG;84,38
Mateus Leme;3140704;MG;63,15
Mathias Lobato;3171501;MG;71,47
Matias Barbosa;3140803;MG;64,65
Matias Cardoso;3140852;MG;77,36
Matias Olímpio;2206100;PI;88,23
Matina;2921054;BA;88,52
Matinha;2106508;MA;89,55
Matinhas;2509339;PB;86,76
Matinhos;4115705;PR;59,41
Matipó;3140902;MG;72,11
Mato Castelhano;4312138;RS;76,53
Mato Grosso;2509370;PB;70,53
Mato Leitão;4312153;RS;76,53
Mato Queimado;4312179;RS;82,33
Mato Rico;4115739;PR;79,43
Mato Verde;3141009;MG;80,67
Matões;2106607;MA;88,81
Matões do Norte;2106631;MA;88,27
Matos Costa;4210704;SC;75,96
Matozinhos;3141108;MG;66,3
Matrinchã;5212956;GO;64,72
Matriz de Camaragibe;2705101;AL;71,2
Matupá;5105606;MT;59,9
Maturéia;2509396;PB;75,86
Matutina;3141207;MG;70,07
Mauá;3529401;SP;60,65
Mauá da Serra;4115754;PR;61,66
Maués;1302900;AM;79,46
Maurilândia;5213004;GO;56,1
